,logFC,AveExpr,t,P.Value,adj.P.Val,B,type
IGKC,1.44111579265365,7.85798694772069,10.1021268811891,3.50197899922305e-19,1.21893020752267e-16,32.9922121355403,Up
BLOC1S2,-0.479946802,9.58001798640632,-10.06908438,4.33129788362013e-19,1.48203799448344e-16,32.7842395342003,NOT
ANKRD29,-0.936753451,6.11760883730205,-10.06555714,4.43064601703424e-19,1.49076469653146e-16,32.762048834688,NOT
IGLJ3,1.25467690565597,7.03703061244183,10.0527950325662,4.80944665894389e-19,1.59169031394687e-16,32.68177592,Up
NUDT15,-0.605225373,7.15252183323499,-10.04973119,4.90508807947184e-19,1.59201007475342e-16,32.6625083389336,NOT
FCGR2B,1.19277333217501,7.24413641913431,10.0451746445969,5.05084058577114e-19,1.59201007475342e-16,32.6338564290611,Up
COL4A1,1.06648184662653,8.49483956490934,10.0434297676704,5.10779031209836e-19,1.59201007475342e-16,32.6228853707486,Up
TAGAP,1.00905557028444,6.43094288618355,10.0428804914606,5.12584975524927e-19,1.59201007475342e-16,32.6194318513732,Up
BTG2,1.07723768595711,8.71233101162613,10.0299049496172,5.57146484082823e-19,1.685117332604e-16,32.5378634299768,Up
MFHAS1,-0.60908244,7.79540065217729,-10.02931626,5.5925728791593e-19,1.685117332604e-16,32.534163351455,NOT
SSR4,0.915662496269184,11.4126367217178,10.0179156893759,6.01742460609525e-19,1.78646717570369e-16,32.462519065979,NOT
CPNE5,1.4245744824016,6.18079645654501,10.0010357293755,6.70619784894966e-19,1.96209742282023e-16,32.3564792498225,Up
RORA,-0.755137134,6.33622609240241,-9.984798739,7.44269779131266e-19,2.14647404301457e-16,32.2545221936542,NOT
HCLS1,1.08479660380727,8.21788530412262,9.94344890633062,9.70267775009417e-19,2.75884025942114e-16,31.9950692151294,Up
ENPP2,1.08141426050918,7.21634531466193,9.9379090501544,1.00533557090076e-18,2.81767318561651e-16,31.9603304307434,Up
FUT8,0.867533605417353,6.68082084312035,9.93582175325326,1.01887330369529e-18,2.81767318561651e-16,31.9472429424103,NOT
DENR,-0.396690599,6.99906333161156,-9.929907188,1.05822796960463e-18,2.88696030410518e-16,31.910162181834,NOT
ST6GAL1,1.01375468269881,5.87525190186989,9.92355083720919,1.10221129937e-18,2.96685889489088e-16,31.8703182282245,Up
IQSEC1,0.387851107813834,7.1524550916221,9.90602801512678,1.23311714077822e-18,3.27554853131984e-16,31.7605138837474,NOT
POU2AF1,2.14570489148801,8.9135822433924,9.88201956691496,1.43796043772208e-18,3.77007082035499e-16,31.6101526763722,Up
PRDX4,0.874162635904329,10.2113526229649,9.85232936384399,1.73870375476846e-18,4.50012197452125e-16,31.4243438788365,NOT
ITGA7,0.500804430716399,5.9936509980203,9.85006976738679,1.76400577384959e-18,4.50781627373108e-16,31.4102089770765,NOT
FAM162A,-0.452717254,8.73576685672263,-9.8429793,1.84580666197292e-18,4.65789311148867e-16,31.3658603182461,NOT
CLDN10,1.07681051148182,5.2970199957223,9.8363564846284,1.92562004506753e-18,4.79931079874361e-16,31.3244445675112,Up
ADA,0.661941088233866,6.53723501788348,9.83376973420453,1.95771877771679e-18,4.81980813226176e-16,31.3082704084134,NOT
STXBP5,-0.781839834,6.38493188608186,-9.821981184,2.11088151640535e-18,5.13427422327605e-16,31.2345750125833,NOT
TACC2,-0.437193968,6.00273625123694,-9.816103195,2.19165153196903e-18,5.26726918183224e-16,31.1978382244078,NOT
USP53,-0.679907815,5.85469186922471,-9.790029819,2.58866969948826e-18,6.14824281097283e-16,31.034955895812,NOT
SPAG17,-1.116747471,6.07295270221145,-9.784432356,2.68282536055777e-18,6.24312190213575e-16,31.000003830415,Down
CD38,1.45233590201539,7.02998911923116,9.78398664744091,2.69046763169116e-18,6.24312190213575e-16,30.9972209454801,Up
ACKR1,0.82229900001774,7.93879670734066,9.77889715882967,2.7792857230846e-18,6.37593411109454e-16,30.965446059448,NOT
VOPP1,0.842828545558464,8.94432400525449,9.77602524416166,2.8306865006348e-18,6.4208875364961e-16,30.9475180546231,NOT
RASAL2,-0.36169507,5.74913859854475,-9.766229119,3.01324018381973e-18,6.70339192004478e-16,30.8863765800981,NOT
RAB11A,-0.464099904,9.19839849174828,-9.765792718,3.02163990848066e-18,6.70339192004478e-16,30.8836532283708,NOT
FNDC3B,0.77027619224715,6.88812354398473,9.76024890020131,3.130396831304e-18,6.85711266064281e-16,30.8490601433537,NOT
CLIP1,-0.41156766,6.45086216104451,-9.758829461,3.15886406498802e-18,6.85711266064281e-16,30.8402038189396,NOT
RAMP3,0.676229362851559,7.09765989106917,9.75709329864914,3.19403391345241e-18,6.85969751540184e-16,30.829371849633,NOT
OSBPL6,-0.775132479,5.45788491837075,-9.752763572,3.28344983462004e-18,6.97750371171679e-16,30.8023609242842,NOT
CD200,0.792120942348966,6.29872937311661,9.74331959784198,3.4872228937886e-18,7.31757343916035e-16,30.7434566030718,NOT
CMAS,-0.422903279,6.60030697144087,-9.741345371,3.53138641488866e-18,7.31757343916035e-16,30.7311449191398,NOT
CNKSR3,-0.46964879,5.09659403851401,-9.740422566,3.55222011609726e-18,7.31757343916035e-16,30.7253903625667,NOT
SEL1L3,1.00397592452703,6.00822245913499,9.73412309710015,3.69774615019811e-18,7.54041406870701e-16,30.6861113622656,Up
C4orf48,0.70438080021003,7.03486883949263,9.72880555103501,3.82519766693044e-18,7.72230904999917e-16,30.6529605526365,NOT
TSR1,-0.341391095,7.05457140208407,-9.714546125,4.18896882250843e-18,8.37296065235646e-16,30.5640894739906,NOT
PTPN3,-0.504877195,6.85028842703836,-9.705800808,4.42890000896076e-18,8.76574837067645e-16,30.5096032023618,NOT
ATP5S,-0.41352486,5.30861874038692,-9.688296142,4.95101116401801e-18,9.7039818814753e-16,30.4005855616639,NOT
SELENOM,1.13285113974458,8.0943096330429,9.66070889751758,5.90091106532156e-18,1.14545762102607e-15,30.2288898735294,Up
MAGI1,-0.347092705,5.13618645620907,-9.651186594,6.26924858685842e-18,1.20536752829998e-15,30.1696586201267,NOT
PLXDC2,-0.692201461,6.67763863124333,-9.646460165,6.46048440618163e-18,1.23041753954712e-15,30.140265304755,NOT
ITM2C,1.12697932878377,8.10686142536662,9.62951075627338,7.1952708630135e-18,1.3575525998366e-15,30.034892872734,Up
CERS2,0.502418529376055,8.41684247173172,9.62353546797282,7.47367041505594e-18,1.39702276239953e-15,29.997758205138,NOT
TPST2,0.617714311788461,8.37984380106842,9.61550739319404,7.86466257671818e-18,1.45662209264942e-15,29.9478767675031,NOT
TNFRSF17,2.14216082236337,7.26047969060195,9.6073524626228,8.28267762026717e-18,1.52009723452685e-15,29.8972197218449,Up
FCN1,0.950348949412058,6.24591310933199,9.59930419311102,8.71689619015585e-18,1.58537567826006e-15,29.8472377222195,NOT
GYPC,0.810571965567776,7.5359150948124,9.58794370280033,9.36863855930195e-18,1.68869710031418e-15,29.7767070953462,NOT
PLAT,1.30520189312116,8.64321747796853,9.58041771604765,9.82687815631335e-18,1.75561961256331e-15,29.7299963617526,Up
PIM2,1.23660341659967,7.25702643855095,9.5724905841207,1.03336790321933e-17,1.82996765177121e-15,29.6808077392052,Up
FAHD1,-0.610978202,6.98359631444932,-9.568005984,1.06318244234189e-17,1.8663936648694e-15,29.6529857638541,NOT
ANK3,-0.551752804,6.04147377616218,-9.564446463,1.0874550037252e-17,1.88067991815441e-15,29.6309056591074,NOT
LYN,0.773442882727988,7.65689262571708,9.56408474978267,1.08995220142692e-17,1.88067991815441e-15,29.6286620511818,NOT
CXCL12,1.01155092107903,9.43227815606913,9.54100785889555,1.26164852157492e-17,2.15848816555547e-15,29.485575202848,Up
FLI1,0.519845190041065,5.83606317537765,9.51700363530841,1.46883967075902e-17,2.4918433002759e-15,29.3368495874037,NOT
DENND2C,-0.570206711,7.03869635559258,-9.506486988,1.569966443116e-17,2.63731752287311e-15,29.2717263944102,NOT
QSOX1,-0.493012554,6.58266404301707,-9.50540875,1.58071834885896e-17,2.63731752287311e-15,29.2650507699701,NOT
CYTIP,1.43006643824637,7.12070537697022,9.50191362665138,1.61607705396381e-17,2.67421012831323e-15,29.2434132250245,Up
ERLEC1,0.626481103454505,7.3894966688828,9.4978509310227,1.65816782337477e-17,2.72155219660893e-15,29.218265030576,NOT
PATJ,-0.405586433,5.59500497985282,-9.490901638,1.73270844534135e-17,2.82096113665736e-15,29.1752563718167,NOT
CGN,-0.5353512,5.93547417125219,-9.481859143,1.83471443512679e-17,2.96313720130716e-15,29.1193075484859,NOT
MLKL,0.628133648381435,7.97687848687762,9.46671967066461,2.01904587285795e-17,3.22338927413251e-15,29.0256716129098,NOT
SELL,1.29558156842202,6.95567402344262,9.46603603900582,2.02779095410555e-17,3.22338927413251e-15,29.0214445204913,Up
STX19,-0.784814656,4.73974396787767,-9.459973082,2.10701678386068e-17,3.32316053379527e-15,28.9839596438683,NOT
FTL,0.566123170220798,11.9849091578238,9.45730315359083,2.1428748563514e-17,3.35175220221857e-15,28.9674548938584,NOT
NEU1,0.704259537604877,7.71343664862347,9.45616457457798,2.15835043733116e-17,3.35175220221857e-15,28.9604169568063,NOT
TMEM184B,0.503833555978678,8.25141249034532,9.44127033538255,2.37133509790372e-17,3.6543903020214e-15,28.868374995153,NOT
MCUR1,-0.494882718,7.82012786838018,-9.42860707,2.56877808086693e-17,3.92867362852588e-15,28.7901554336975,NOT
CLN8,-0.569439106,6.60073113621116,-9.42692455,2.59621377174687e-17,3.94077921985157e-15,28.7797651757595,NOT
IGLL3P,1.23901407306238,11.4782585400906,9.42365550342407,2.65035607780026e-17,3.99293944019639e-15,28.7595791144381,Up
HLA-DOB,0.725263451460983,6.18120268994641,9.42136859789388,2.68889840245113e-17,4.02099858879136e-15,28.745458991811,NOT
SSR2,0.45589707439285,9.73500591761242,9.41994935401702,2.71309748868521e-17,4.02735383099831e-15,28.7366966450927,NOT
COL4A2,1.1028255996183,8.20138744999804,9.41627805324124,2.7767055451307e-17,4.09168843394879e-15,28.714032128068,Up
COBL,-0.94927201,5.74476357520365,-9.405238397,2.97705252540516e-17,4.35512582484633e-15,28.6458963570485,NOT
RNASE6,0.969964131900221,7.14795890967559,9.3893050258617,3.29182188434786e-17,4.78095684900824e-15,28.5476015672734,NOT
SIAH1,-0.444067041,6.35109960256701,-9.375194129,3.59811006761681e-17,5.18847471750344e-15,28.4605940079786,NOT
HERPUD1,0.707276423438288,8.26750476534008,9.37228353991025,3.66472945792443e-17,5.24706087209776e-15,28.4426525473882,NOT
HOMER2,-0.594704114,6.04148113869282,-9.367479676,3.77737750569434e-17,5.37026035809558e-15,28.413044446772,NOT
HCK,0.76599742372208,6.83266939685518,9.36577770792647,3.81810863570203e-17,5.39020819143724e-15,28.4025557110294,NOT
HECTD1,-0.442957461,6.55191115727081,-9.361305892,3.92722110127034e-17,5.50574580503094e-15,28.3750001128106,NOT
XBP1,0.811553320424499,7.97410541019907,9.35146441712724,4.17840033053717e-17,5.81748592226789e-15,28.3143712013582,NOT
MBTPS1,0.375584946438998,8.1643864872413,9.34595024325363,4.32605556607652e-17,5.92832562093959e-15,28.2804097979372,NOT
ICAM3,1.1524724834295,7.75413097527924,9.3453652749543,4.34202082550193e-17,5.92832562093959e-15,28.2768073976998,Up
DYNLT3,-0.667691731,10.5733685666757,-9.345215881,4.34610754853903e-17,5.92832562093959e-15,28.2758873993339,NOT
IFNAR2,0.695920791573702,7.25248917429665,9.34366214058602,4.38883814811263e-17,5.94643386134884e-15,28.2663194275844,NOT
RUNX1-IT1,0.996881507433957,7.6491586302779,9.34047365929496,4.47784012631264e-17,6.02657576466664e-15,28.2466862854463,NOT
PPM1L,-0.566522966,4.96833061876509,-9.337981926,4.54864112383024e-17,6.08132231840298e-15,28.2313448866233,NOT
POF1B,-1.037370573,5.99075060269968,-9.322436394,5.01619761512119e-17,6.66230246408333e-15,28.1356621566386,Down
FCGRT,0.554212661062599,7.62179858841122,9.31891983915021,5.12842364501264e-17,6.76683768271342e-15,28.1140249233468,NOT
NCF4,1.09457916657727,6.68738217833509,9.3172385929539,5.18295725262296e-17,6.7784411006174e-15,28.1036812109214,Up
ZNF57,-0.858232333,6.43637610321026,-9.31658323,5.20437076776153e-17,6.7784411006174e-15,28.0996493164504,NOT
WDFY2,-0.409918627,7.43125788966709,-9.308784644,5.4660390135752e-17,7.07361510295232e-15,28.0516782501809,NOT
IL2RG,0.998207688775257,7.57601236191273,9.30450035233251,5.61531779740785e-17,7.16497360286609e-15,28.0253300568069,NOT
DYNC1LI1,-0.459157182,7.89210673924752,-9.303681842,5.64429533532139e-17,7.16497360286609e-15,28.0202967066528,NOT
KATNBL1,-0.481458375,6.38065892899403,-9.303640774,5.64575318527139e-17,7.16497360286609e-15,28.0200441638588,NOT
CHST2,0.774110232991406,5.34706692021288,9.30271824454806,5.67860004189902e-17,7.16497360286609e-15,28.0143713393344,NOT
DCAF4,-0.299680505,5.81968247392768,-9.279193187,6.58355779338034e-17,8.25520898961257e-15,27.869772956548,NOT
NEDD9,0.636796018303722,6.20772118635445,9.26950783902268,6.99656710187979e-17,8.71893189214501e-15,27.8102761768197,NOT
MERTK,0.479214290357222,4.85217048942296,9.25516170926003,7.65612684679052e-17,9.47453157559307e-15,27.7221859720106,NOT
TMEM140,0.6233029641504,6.20599027997115,9.25428429013786,7.69841555243604e-17,9.47453157559307e-15,27.716799776185,NOT
CD40,0.357003765534792,6.54396540681832,9.25335005872394,7.74369779063234e-17,9.47453157559307e-15,27.711065013385,NOT
MYDGF,0.777041934573449,8.61378803375714,9.24443807952177,8.18919980566208e-17,9.90131733113369e-15,27.6563686210571,NOT
ARHGAP9,0.838357130687957,6.60521540104126,9.24349099228351,8.23801696313619e-17,9.90131733113369e-15,27.6505569929916,NOT
KCNJ8,0.51733240282886,5.28742549426031,9.24345933304794,8.23965381231652e-17,9.90131733113369e-15,27.6503627252781,NOT
TSPAN13,0.590753720538408,9.07144938695128,9.24134983215886,8.34945135429207e-17,9.97388899055907e-15,27.6374188823749,NOT
SPTLC3,-0.531113326,4.49258878689995,-9.226066604,9.18959489330252e-17,1.09129142179995e-14,27.5436707181602,NOT
TAGLN,0.680566827382677,7.41466621861363,9.21913399695731,9.59790853102914e-17,1.13311448786208e-14,27.50116276,NOT
IL16,0.537387281942063,6.06607674148183,9.20384634147986,1.05631815045013e-16,1.23982272216786e-14,27.4074627837913,NOT
RASSF2,0.743359663235327,7.66083317356762,9.1908429073661,1.14597943893036e-16,1.3298044883171e-14,27.3278041561241,NOT
NEFM,-0.653652165,5.29575370545425,-9.190818307,1.14615603807795e-16,1.3298044883171e-14,27.3276534924389,NOT
WIPF1,0.567008829668639,6.34249009905581,9.17078061575738,1.29937330115189e-16,1.49424700297738e-14,27.2049776840476,NOT
CD48,0.675240739164554,6.59480466011794,9.17037308622692,1.30269205728164e-16,1.49424700297738e-14,27.2024836247763,NOT
A2M,0.42550148557733,7.34361078286921,9.16789500532425,1.32305476565579e-16,1.50902992141577e-14,27.1873187086063,NOT
RASL12,0.425041404033863,6.31854316483141,9.16437556988905,1.35251945237373e-16,1.53396981486073e-14,27.1657834856428,NOT
SLC19A2,-0.981835097,7.10309960136519,-9.156619377,1.41977759308456e-16,1.60125531001068e-14,27.1183337006257,NOT
FAM117A,0.553305197896002,7.72569040766512,9.15191977688935,1.46213755272397e-16,1.63986849524397e-14,27.0895897701196,NOT
SERPINI1,0.937260451214997,6.02822184681514,9.15073774669776,1.47298811147032e-16,1.6429107179206e-14,27.0823609686368,NOT
HOOK1,-0.707205857,7.6309060096682,-9.149749027,1.48212562201284e-16,1.64401934380194e-14,27.076314617054,NOT
CSF3R,0.743942419003849,6.39892046070158,9.14684451122202,1.50929569488169e-16,1.66500882449571e-14,27.058553821498,NOT
MME,1.13241259969554,6.45616830632767,9.14506850990003,1.52615254707222e-16,1.67445476197249e-14,27.0476947153588,Up
CLDN20,-1.203576851,4.81021120327236,-9.14016298,1.57369201096441e-16,1.71728077391079e-14,27.0177042958444,Down
P2RY8,1.09944714882593,7.30267192270056,9.13217774911144,1.65424539587866e-16,1.79547881999991e-14,26.9688975974819,Up
ECPAS,-0.34833631,6.98854608146239,-9.115899628,1.83137039906122e-16,1.9770965570186e-14,26.8694490589574,NOT
SSX2IP,-0.642682175,5.79163008623329,-9.112566233,1.86990382221975e-16,2.00539264791845e-14,26.8490917515648,NOT
PDGFRB,0.737854108409168,7.81229232537935,9.11192160929987,1.87744804070036e-16,2.00539264791845e-14,26.8451552759613,NOT
CYBA,0.850768596803049,8.06542315671968,9.11038354450767,1.89557090248691e-16,2.01409396733715e-14,26.8357632840147,NOT
ZADH2,-0.354420169,5.77422792939179,-9.108202731,1.92156570962015e-16,2.03102453119432e-14,26.822447365169,NOT
FAM30A,1.3858999626791,6.91700424704377,9.1045390067221,1.96603663996625e-16,2.06720560873118e-14,26.8000793627511,Up
TXNDC11,0.83315134280201,7.86805645579982,9.100039203,2.02205832224668e-16,2.11509395904228e-14,26.7726111256213,NOT
STK39,-0.868970505,7.79414264934799,-9.094376711,2.09481530248032e-16,2.17990367662231e-14,26.7380521368355,NOT
SLC16A9,-1.012556931,8.53339011358582,-9.091915079,2.12725072819523e-16,2.20230449747719e-14,26.723030768857,Down
PPP1R16B,0.557834441780303,6.06645753389897,9.08177177199318,2.26625392943394e-16,2.33424154731696e-14,26.661149183359,NOT
C3orf14,-0.434394662,5.77362586517863,-9.080468497,2.28475636313247e-16,2.34135337354916e-14,26.6531999930413,NOT
NCKAP1L,0.625718211075908,6.66851838318825,9.07638350088375,2.34372909419448e-16,2.38965671482819e-14,26.6282865500829,NOT
RAB30,0.736743049826697,6.00034827560323,9.07016703397094,2.43638842535635e-16,2.47164872015548e-14,26.5903812513221,NOT
DEPP1,0.656777814314747,6.72446919924058,9.06618271662999,2.49768216990123e-16,2.5211603822983e-14,26.5660913857848,NOT
TOM1L1,-0.562565122,6.58839492009055,-9.048660301,2.785953019919e-16,2.7858925255454e-14,26.4593125746118,NOT
CREB3L2,0.440794992155565,7.24227106471392,9.04856842580752,2.78754849494834e-16,2.7858925255454e-14,26.4587528912066,NOT
HSD11B1,0.846869815902338,5.8327649178645,9.04045855654741,2.9320194916667e-16,2.91584283240233e-14,26.409357328028,NOT
CUL4A,-0.285478546,7.13375765518505,-9.039027408,2.95827602368352e-16,2.9275331552021e-14,26.400642106208,NOT
ATP6V1C2,-1.081158077,5.9549394176114,-9.032521776,3.08060809651869e-16,3.03372274402533e-14,26.361031089602,Down
LGALSL,-0.763469607,9.27396694863655,-9.027169609,3.18501038857728e-16,3.12131018080574e-14,26.3284507439238,NOT
RALGAPA1,-0.311978091,5.57691398507045,-9.014145267,3.45399478586232e-16,3.36856264429896e-14,26.2491959048792,NOT
SLC7A7,0.794658059352099,7.61518553960126,9.01292731376263,3.48027434988394e-16,3.37787396997389e-14,26.2417865710944,NOT
C15orf41,-0.33983314,4.80428132264895,-9.009483799,3.55565457858569e-16,3.42553660237569e-14,26.2208401015396,NOT
SASH3,0.900810406917844,6.99333227226761,9.00913777998766,3.5633182410288e-16,3.42553660237569e-14,26.2187354690731,NOT
SLAMF7,1.48721459218893,7.31169959416317,9.00693279182867,3.61254166200382e-16,3.4563976811627e-14,26.2053244757223,Up
LAX1,1.47831992091097,7.2350376996566,9.00499588466024,3.656337741166e-16,3.48179935465374e-14,26.1935449430261,Up
NEFL,-1.141039553,6.1552975800971,-9.0015533,3.73548564714532e-16,3.54046874387652e-14,26.172610671596,Down
LOC100130476,-1.372512795,6.28005258805024,-8.998448915,3.80831693434435e-16,3.59263094722167e-14,26.1537354273896,Down
TRIM27,0.377915742394383,7.48481542927987,8.98833869319731,4.05543450803509e-16,3.80795869061453e-14,26.0922794324634,NOT
ANKRD35,-0.856197447,7.50624860942728,-8.982829348,4.19673780080217e-16,3.92239549641639e-14,26.0588006976144,NOT
PLEKHA1,-0.566507163,9.01517978299939,-8.973490626,4.44751959111851e-16,4.13762790347928e-14,26.0020686823807,NOT
ADGRF5,0.57882559316121,6.62035298310887,8.97164941903136,4.49869326804443e-16,4.16603760070096e-14,25.990885982022,NOT
RCSD1,0.884671177846137,6.30754053980126,8.95899270734659,4.86666080316735e-16,4.48621681709327e-14,25.9140368484895,NOT
PARD6G,-0.393804246,5.87545604682724,-8.956775021,4.93414753958179e-16,4.51412642128808e-14,25.9005754929475,NOT
MIOS,-0.461191883,6.79429241403307,-8.956530082,4.94165810929595e-16,4.51412642128808e-14,25.8990887870645,NOT
ESAM,0.548165117613942,6.37732699603124,8.95579891266474,4.9641456079643e-16,4.51424196097222e-14,25.8946508973887,NOT
FUCA2,0.532641030238303,7.65451809217784,8.93427313491103,5.67374915179065e-16,5.13639676575559e-14,25.7640570289441,NOT
BSPRY,-0.615495008,7.32972976428908,-8.930936127,5.79243442147556e-16,5.19762424024548e-14,25.7438220446357,NOT
CWC27,-0.328593537,5.86614628886356,-8.930923888,5.79287425230451e-16,5.19762424024548e-14,25.7437478305364,NOT
WNK1,-0.443864162,6.98457151413649,-8.929569195,5.84176055455892e-16,5.21829478209892e-14,25.7355340155619,NOT
GANAB,0.577616670434381,8.88187250478591,8.92217432661886,6.11593286147399e-16,5.43913888138489e-14,25.6907051833649,NOT
FMOD,0.704297587389689,8.88938605222918,8.91826975119627,6.2658186003667e-16,5.54799762737732e-14,25.6670404859701,NOT
CAMSAP1,-0.404644865,5.79543263312896,-8.915237399,6.384735299061e-16,5.62860420163508e-14,25.648664723274,NOT
FAM171A1,0.551695236960265,7.01714568565031,8.91433124197559,6.42070440677547e-16,5.63570350278187e-14,25.6431739397571,NOT
NIP7,-0.547731649,7.38413018768013,-8.90998754,6.59593937011615e-16,5.7644512555803e-14,25.6168564600184,NOT
PGPEP1,0.314857945852216,5.31674544559155,8.89415114930286,7.27602056086948e-16,6.33139237426005e-14,25.5209470941319,NOT
ING2,-0.368950154,5.61999503820877,-8.892917225,7.33184720083065e-16,6.35258932576692e-14,25.513476743437,NOT
RAB38,-0.438294094,8.90757273942515,-8.890667345,7.43473663228484e-16,6.41420782617805e-14,25.4998566265142,NOT
PXDN,0.865269785784372,7.21300498887325,8.88647864131276,7.63012708527199e-16,6.55476619563706e-14,25.4745028036077,NOT
CDK19,-0.399037332,6.15082865651141,-8.882502636,7.82031296207586e-16,6.68968127450794e-14,25.4504404762299,NOT
CYP24A1,1.23840082180798,6.36163157352928,8.88067910435207,7.90910695585083e-16,6.73709076897538e-14,25.4394059962005,Up
PLPP5,0.942841510960663,7.72252269785427,8.878267267,8.02808792714238e-16,6.80970752408194e-14,25.4248128586747,NOT
RCAN3,-0.420622746,5.8137256115334,-8.873914809,8.24732159453425e-16,6.96639867575136e-14,25.3984814351325,NOT
MAP2,-0.831364436,6.55318729754139,-8.872110336,8.33994788175311e-16,7.01528615986799e-14,25.387566162726,NOT
BDNF,-0.539847488,4.60587297558727,-8.865531629,8.68648121260675e-16,7.27645986390477e-14,25.3477784162291,NOT
TMEM273,0.313144063222832,5.74680027802492,8.8646469783018,8.73415840870084e-16,7.28616487416747e-14,25.3424289168806,NOT
PPP1R14C,-0.658452538,7.97092939924402,-8.857751082,9.114826579949e-16,7.57243288049426e-14,25.3007360508631,NOT
GMFG,0.728362471218397,7.5412491852139,8.85340928023861,9.362912969018e-16,7.74665930403833e-14,25.2744914914701,NOT
SERPINA1,0.514497100802483,5.33301986772239,8.85015989952676,9.55295784859376e-16,7.87163726724126e-14,25.254853322555,NOT
PREX1,0.544836520524825,6.50947812904673,8.84304872234755,9.98234076261727e-16,8.19201200470396e-14,25.211885067678,NOT
CIPC,-0.645949606,6.61314779111561,-8.841075957,1.01048198877648e-15,8.25895157466378e-14,25.1999671907179,NOT
MFNG,0.397059157752044,5.65781557914752,8.83579891599455,1.04398320902252e-15,8.49836009022045e-14,25.1680923609683,NOT
RPN2,0.549926035607316,10.6474416690981,8.834303553,1.05367555292353e-15,8.54281207326109e-14,25.1590612265281,NOT
AFG3L2,-0.351373509,6.94589742452133,-8.833459793,1.05918386174334e-15,8.55312152034984e-14,25.1539656525515,NOT
LSM10,0.450847746867537,7.58241301129985,8.83131598411485,1.07330827702881e-15,8.63264840504286e-14,25.1410197354489,NOT
MIPEP,-0.438267414,6.54253085475554,-8.828330179,1.09329245531383e-15,8.75848733645858e-14,25.1229911600019,NOT
RNF141,-0.350724064,6.03692151050753,-8.812386904,1.20642629942453e-15,9.62661428173219e-14,25.0267626538012,NOT
CWH43,-0.88220201,7.66789142588091,-8.806812004,1.24867010986636e-15,9.92446936141027e-14,24.9931296843505,NOT
ADGRF4,-0.642430551,5.34809166550974,-8.800648693,1.29708447389707e-15,1.02688397486408e-13,24.9559561532767,NOT
BIN2,0.876413435973724,6.94582080061575,8.79975225332262,1.30427986040071e-15,1.02854694616287e-13,24.9505501617766,NOT
SLA,0.663644018348668,7.24072937438598,8.79445893537837,1.34758289323065e-15,1.0585604454685e-13,24.9186329438225,NOT
LBH,0.612059388595696,6.81133283361634,8.78981465464931,1.38675071398949e-15,1.08510555868294e-13,24.8906351826133,NOT
RALA,-0.377965367,9.26382601032597,-8.784275796,1.43494395375351e-15,1.11848063854733e-13,24.8572517900782,NOT
LOC101929272,1.47301627726285,6.37550511193475,8.78341908309013,1.44254526760144e-15,1.12008091778222e-13,24.8520889834762,Up
DERL3,0.937409394312539,6.37346018263328,8.77759590226648,1.49528292382331e-15,1.15658128989062e-13,24.8170017902992,NOT
CTSS,0.819865831912029,7.97076644695972,8.77442146041953,1.52483427164783e-15,1.17493718610788e-13,24.7978780987368,NOT
CD19,1.05172708397034,6.6381668832908,8.77286855672156,1.53950105770773e-15,1.18172803623588e-13,24.7885239410014,Up
DSC2,-0.708868848,10.3998562850415,-8.770290261,1.56416250022887e-15,1.19611032403865e-13,24.7729945572119,NOT
ELOVL4,-1.182032765,7.42054688185814,-8.766399288,1.60212455496262e-15,1.22051662322964e-13,24.7495620267954,Down
HMGCR,-0.731098638,8.78241434745464,-8.754038614,1.7288970305943e-15,1.31214185164052e-13,24.675148735662,NOT
RHOH,1.15440933078668,6.69703343172663,8.75022933906522,1.7699377119328e-15,1.33825852166664e-13,24.6522243105049,Up
ZBTB43,-0.382046876,6.64167167823831,-8.747550947,1.79937233310238e-15,1.3554376365922e-13,24.6361078710973,NOT
PIP5K1B,0.598161549616296,4.36254133254137,8.74188494640481,1.86325145703887e-15,1.39833904887363e-13,24.602020558781,NOT
FCRL5,1.31585609445875,5.78081827763333,8.73961477647297,1.88947309514116e-15,1.41175389880031e-13,24.5883653161861,Up
UNG,-0.59551187,7.15659517159082,-8.73913063,1.89511247560374e-15,1.41175389880031e-13,24.585453314545,NOT
DAP,0.512048375864284,8.15958165750543,8.73522157392193,1.94126215240439e-15,1.44081618870367e-13,24.5619437142994,NOT
TTL,-0.264018956,6.09791032929606,-8.731538271,1.9857673112367e-15,1.46722607370596e-13,24.5397955017371,NOT
ETFA,-0.29466968,9.39051049622321,-8.731079531,1.99138074200234e-15,1.46722607370596e-13,24.5370372792676,NOT
CALU,0.491507279982446,7.86404171767552,8.72856583422249,2.02242079463554e-15,1.48467749098554e-13,24.5219244239617,NOT
FCRLA,1.29122754987844,5.46830101124361,8.72632901996642,2.05044557112586e-15,1.49979692716988e-13,24.5084776397033,Up
METAP2,-0.385449944,6.71333150577807,-8.7250492,2.06665339660008e-15,1.50619490146435e-13,24.5007844933455,NOT
CHST12,0.516462903194611,6.98587415792002,8.71775992657438,2.16142153411523e-15,1.56959632844311e-13,24.4569760728009,NOT
DCAF13,-0.340341443,5.65258143838282,-8.714729266,2.20208210558637e-15,1.58785618037675e-13,24.438765981855,NOT
SMPDL3B,0.666922227779106,5.88261615536032,8.71471339266311,2.20229706016192e-15,1.58785618037675e-13,24.4386706095482,NOT
