"variable","permutation","dropout_loss","label"
"GSR",5,0.175697865353038,"GBM"
"NQO1",5,0.177339901477833,"GBM"
"ADRB2",5,0.180623973727422,"GBM"
"AKT1",5,0.180623973727422,"GBM"
"AGT",5,0.175697865353038,"GBM"
"NR3C1",5,0.174055829228243,"GBM"
"CCR7",5,0.178981937602627,"GBM"
"HMGCR",5,0.19047619047619,"GBM"
"GHRL",5,0.187192118226601,"GBM"
"CXCR4",5,0.206896551724138,"GBM"
"ARRB2",5,0.187192118226601,"GBM"
"TGFB1",5,0.180623973727422,"GBM"
"C3",5,0.142857142857143,"GBM"
"APOE",5,0.180623973727422,"GBM"
"FOS",5,0.170771756978654,"GBM"
"ESR2",5,0.172413793103448,"GBM"
"CD36",5,0.170771756978654,"GBM"
"ESR1",5,0.175697865353038,"GBM"
"NOS1",5,0.174055829228243,"GBM"
"IGF1",5,0.175697865353038,"GBM"
"FURIN",5,0.177339901477833,"GBM"
"SOX9",5,0.183908045977011,"GBM"
"NOTCH2",5,0.180623973727422,"GBM"
"DNMT3A",5,0.195402298850575,"GBM"
"NRP1",5,0.175697865353038,"GBM"
"CSF2",5,0.180623973727422,"GBM"
"DNMT3B",5,0.180623973727422,"GBM"
"PTGS1",5,0.178981937602627,"GBM"
"CHUK",5,0.188834154351396,"GBM"
"CD40",5,0.177339901477833,"GBM"
"BRCA1",5,0.183908045977011,"GBM"
"CYP3A4",5,0.164203612479475,"GBM"
"CYP27A1",5,0.198686371100164,"GBM"
"Type",5,0.180623973727422,"GBM"
"_baseline_",5,0.543513957307061,"GBM"
"_full_model_",6,0.180623973727422,"GBM"
