"variable","permutation","dropout_loss","label"
"CXCR4",9,0.203612479474548,"RF"
"ARRB2",9,0.160098522167488,"RF"
"TGFB1",9,0.169129720853859,"RF"
"C3",9,0.198686371100164,"RF"
"APOE",9,0.169129720853859,"RF"
"FOS",9,0.157635467980296,"RF"
"ESR2",9,0.170771756978653,"RF"
"CD36",9,0.164203612479474,"RF"
"ESR1",9,0.160919540229885,"RF"
"NOS1",9,0.15927750410509,"RF"
"IGF1",9,0.165845648604269,"RF"
"FURIN",9,0.157635467980295,"RF"
"SOX9",9,0.153530377668309,"RF"
"NOTCH2",9,0.172413793103448,"RF"
"DNMT3A",9,0.168308702791461,"RF"
"NRP1",9,0.165845648604269,"RF"
"CSF2",9,0.166666666666667,"RF"
"DNMT3B",9,0.164203612479474,"RF"
"PTGS1",9,0.169129720853859,"RF"
"CHUK",9,0.166666666666667,"RF"
"CD40",9,0.180623973727422,"RF"
"BRCA1",9,0.15927750410509,"RF"
"CYP3A4",9,0.165845648604269,"RF"
"CYP27A1",9,0.163382594417077,"RF"
"Type",9,0.164203612479474,"RF"
"_baseline_",9,0.353858784893268,"RF"
"_full_model_",10,0.164203612479474,"RF"
"IL1B",10,0.174055829228243,"RF"
"BCHE",10,0.166666666666667,"RF"
"PTGS2",10,0.153530377668309,"RF"
"IL6",10,0.16256157635468,"RF"
"INS",10,0.166666666666667,"RF"
"XDH",10,0.17487684729064,"RF"
"EPHX2",10,0.181444991789819,"RF"
"SLC6A4",10,0.172413793103448,"RF"
"GSR",10,0.165024630541872,"RF"
"NQO1",10,0.166666666666667,"RF"
"ADRB2",10,0.15927750410509,"RF"
"AKT1",10,0.163382594417077,"RF"
"AGT",10,0.174055829228243,"RF"
"NR3C1",10,0.175697865353038,"RF"
"CCR7",10,0.169950738916256,"RF"
"HMGCR",10,0.177339901477833,"RF"
"GHRL",10,0.154351395730706,"RF"
"CXCR4",10,0.192939244663383,"RF"
"ARRB2",10,0.165845648604269,"RF"
"TGFB1",10,0.169129720853859,"RF"
"C3",10,0.166666666666667,"RF"
"APOE",10,0.172413793103448,"RF"
"FOS",10,0.165845648604269,"RF"
"ESR2",10,0.174055829228243,"RF"
"CD36",10,0.169129720853859,"RF"
"ESR1",10,0.161740558292282,"RF"
"NOS1",10,0.167487684729064,"RF"
"IGF1",10,0.163382594417077,"RF"
"FURIN",10,0.160098522167488,"RF"
"SOX9",10,0.165845648604269,"RF"
"NOTCH2",10,0.157635467980295,"RF"
"DNMT3A",10,0.166666666666667,"RF"
"NRP1",10,0.160098522167488,"RF"
"CSF2",10,0.161740558292282,"RF"
"DNMT3B",10,0.16256157635468,"RF"
"PTGS1",10,0.169129720853859,"RF"
"CHUK",10,0.167487684729064,"RF"
"CD40",10,0.165845648604269,"RF"
"BRCA1",10,0.170771756978654,"RF"
"CYP3A4",10,0.165845648604269,"RF"
"CYP27A1",10,0.163382594417077,"RF"
"Type",10,0.164203612479474,"RF"
"_baseline_",10,0.530377668308703,"RF"
