"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_gap"
2.49009733053838e-33,1.15484735997779,0.401,0.139,1.35690383735697e-28,"0","GRAMD1A",0.262
2.62659227567446e-33,1.54983700350511,0.243,0.052,1.43128266286053e-28,"0","MEIS3",0.191
2.73910949335756e-33,0.925313904284495,0.538,0.208,1.4925955451204e-28,"0","ANKRD11",0.33
2.84523475124155e-33,0.681996521566206,0.797,0.456,1.55042532064655e-28,"0","FGFR1",0.341
2.98679344681628e-33,1.06165144063779,0.316,0.093,1.62756348503913e-28,"0","PRRC2B",0.223
3.06616863786183e-33,0.767776204474059,0.515,0.215,1.67081661414367e-28,"0","FAM20A",0.3
3.36487133405487e-33,0.618850934805974,0.78,0.437,1.83358568735318e-28,"0","COL18A1",0.343
3.51687049029817e-33,0.683528624350276,0.38,0.143,1.91641306757328e-28,"0","STK24",0.237
3.78513025758221e-33,0.839267386735883,0.332,0.123,2.0625931799617e-28,"0","KPNA4",0.209
3.87087536876452e-33,0.591029320108752,0.703,0.38,2.10931740594716e-28,"0","ASPH",0.323
4.15100731519043e-33,0.778250808932299,0.519,0.229,2.26196690619357e-28,"0","VCL",0.29
4.39494794992319e-33,0.790557215071403,0.688,0.336,2.39489503687215e-28,"0","DDR2",0.352
4.63323688557974e-33,0.81091815392658,0.374,0.138,2.52474344369011e-28,"0","PSMD1",0.236
6.17133622291987e-33,0.753986154168552,0.52,0.213,3.36288453459349e-28,"0","SH3PXD2A",0.307
7.83136094277687e-33,0.973126360583429,0.487,0.194,4.26746520493797e-28,"0","ATP2A2",0.293
8.18613218754003e-33,0.548590878388261,0.71,0.389,4.46078715163431e-28,"0","SFPQ",0.321
1.13635101171424e-32,0.702284043783499,0.771,0.458,6.19220393303325e-28,"0","CD44",0.313
1.17733059592804e-32,3.09942202815015,0.156,0.01,6.41550988333108e-28,"0","MTRNR2L6",0.146
1.27270836073059e-32,1.13506769056713,0.308,0.087,6.93524239929312e-28,"0","EIF3B",0.221
1.56223450656882e-32,0.903022041172457,0.648,0.368,8.5129282731948e-28,"0","KLF2",0.28
1.67042886204644e-32,1.53926273195885,0.341,0.099,9.10250095506347e-28,"0","PFKFB3",0.242
3.02141280830685e-32,1.31218910424476,0.295,0.069,1.64642826750257e-27,"0","ABHD17A",0.226
3.18127069561773e-32,1.43799936662492,0.244,0.054,1.73353802745601e-27,"0","EMID1",0.19
3.46336074925568e-32,0.832791873557973,0.733,0.386,1.88725453948441e-27,"0","NCOA7",0.347
4.39819151644091e-32,0.902411836210262,0.31,0.095,2.39666252113898e-27,"0","RP11-382A20.3",0.215
5.03481697911964e-32,0.808798478197074,0.451,0.176,2.74357246826188e-27,"0","ARHGAP21",0.275
5.83273434446696e-32,1.01341014182675,0.4,0.148,3.17837359898694e-27,"0","FAM126A",0.252
6.79691074248116e-32,0.331587087316625,0.965,0.782,3.70377260179283e-27,"0","COL5A2",0.183
7.42281743587704e-32,0.798205955124674,0.758,0.468,4.04484167715812e-27,"0","TPM1",0.29
7.9684631500473e-32,0.731457042600429,0.784,0.443,4.34217493972377e-27,"0","CCNL1",0.341
8.10743812190057e-32,1.18138077173428,0.308,0.086,4.41790518138606e-27,"0","ADCY3",0.222
9.42063850998024e-32,1.64033739705174,0.245,0.05,5.13349433685843e-27,"0","HNRNPU-AS1",0.195
1.03082046536985e-31,2.10151319738807,0.218,0.033,5.6171468798934e-27,"0","TMEM132A",0.185
1.33081604299215e-31,0.960500199372267,0.384,0.134,7.2518827814728e-27,"0","CYLD",0.25
1.48763589321588e-31,0.982818774807048,0.383,0.133,8.10642550931196e-27,"0","KREMEN1",0.25
1.49083043657389e-31,0.976496516343542,0.335,0.108,8.12383321497846e-27,"0","EPN2",0.227
1.51757576254182e-31,0.880788233484642,0.621,0.344,8.26957384524287e-27,"0","RORB",0.277
1.75757224188411e-31,0.797098384229846,0.738,0.417,9.57736266047488e-27,"0","AHR",0.321
1.88496298894206e-31,1.09400592038234,0.242,0.069,1.02715403193431e-26,"0","SUPT6H",0.173
2.1372174846296e-31,0.930687890633889,0.3,0.087,1.16461255172436e-26,"0","ERBB2IP",0.213
2.16352515893704e-31,1.37241928189321,0.243,0.063,1.17894812960797e-26,"0","SCN1B",0.18
2.87316563001811e-31,0.601328716665482,0.922,0.723,1.56564541510947e-26,"0","CEBPD",0.199
3.00630813821493e-31,0.702880439913302,0.462,0.192,1.63819743067608e-26,"0","MYO1C",0.27
3.12920278913844e-31,1.02212648955602,0.422,0.172,1.70516518385732e-26,"0","ANGPT1",0.25
3.56955653195458e-31,0.849947717942957,0.371,0.136,1.94512274539269e-26,"0","EGFR",0.235
3.63542938678699e-31,0.629434954601946,0.532,0.234,1.98101818144796e-26,"0","NSA2",0.298
4.19643493377169e-31,0.741874683395014,0.475,0.203,2.28672132411087e-26,"0","RNF213",0.272
4.52299714851672e-31,0.363532309203004,0.617,0.34,2.46467160616973e-26,"0","PDCD5",0.277
4.76021619337022e-31,0.690211391803664,0.563,0.253,2.5939370080913e-26,"0","VGLL4",0.31
4.84483541067407e-31,1.45379316748943,0.232,0.06,2.64004771198452e-26,"0","LRRC8B",0.172
5.40513769255641e-31,1.3486091463829,0.288,0.071,2.94536763142784e-26,"0","APBA2",0.217
6.06440410005586e-31,0.951509828865264,0.311,0.109,3.30461508220244e-26,"0","EXT1",0.202
6.73127457231293e-31,1.2578788553886,0.225,0.059,3.66800613994476e-26,"0","PTPRE",0.166
7.06195067892927e-31,0.682977882214547,0.431,0.175,3.84819816396214e-26,"0","TRIM8",0.256
7.20494283269508e-31,1.17799317164316,0.279,0.079,3.9261174483922e-26,"0","NTN1",0.2
8.73119964511643e-31,0.51398854220322,0.898,0.632,4.75780531061685e-26,"0","NFKBIA",0.266
8.7346679107316e-31,0.775915305503875,0.394,0.152,4.75969523791587e-26,"0","ACBD3",0.242
8.79543229767297e-31,1.03088437410951,0.54,0.232,4.79280696764795e-26,"0","CTSC",0.308
8.98220292070528e-31,1.17461264450264,0.329,0.098,4.89458201555072e-26,"0","MAP2K3",0.231
1.03552696293623e-30,1.16383117255711,0.34,0.1,5.64279352643208e-26,"0","GABPB1-AS1",0.24
1.05707262389513e-30,0.963634453594503,0.309,0.1,5.76020014212936e-26,"0","TKT",0.209
1.0577742249623e-30,0.792779745773837,0.568,0.3,5.76402330666456e-26,"0","NR4A2",0.268
1.1365863737308e-30,1.41254420227166,0.235,0.054,6.1934864677339e-26,"0","CSNK1G2",0.181
1.20384992057014e-30,0.934480338510154,0.465,0.18,6.56001898717083e-26,"0","ASAP1",0.285
1.25988725074775e-30,0.966862626688962,0.451,0.173,6.86537760677465e-26,"0","ICAM1",0.278
1.32971638742191e-30,1.35168846961288,0.255,0.059,7.24589053833949e-26,"0","PCNX",0.196
1.33872562671709e-30,1.28108522759305,0.33,0.097,7.29498368510674e-26,"0","DRAM1",0.233
1.43575919497773e-30,1.17540896904941,0.332,0.106,7.82373900527263e-26,"0","PPP1R15B",0.226
1.54681478434938e-30,0.474319736883166,0.964,0.805,8.42890312287666e-26,"0","RARRES2",0.159
2.11436333641008e-30,0.529184737458622,0.483,0.227,1.15215886927658e-25,"0","PLEC",0.256
2.20113735916369e-30,0.539715641330426,0.413,0.161,1.19944376975548e-25,"0","ZC3H11A",0.252
2.41331962995417e-30,0.818999570552046,0.505,0.198,1.31506613275463e-25,"0","HDGF",0.307
3.54249578454986e-30,0.490812547363511,0.363,0.144,1.93037680291691e-25,"0","ADGRA2",0.219
3.94171044497873e-30,3.71451867837848,0.128,0.008,2.14791685567781e-25,"0","WNT4",0.12
4.01605206841839e-30,1.03288492797655,0.39,0.127,2.18842709312255e-25,"0","MAT2A",0.263
4.22743092582075e-30,0.512499804728498,0.528,0.257,2.30361166009824e-25,"0","BTG3",0.271
4.4844019508215e-30,0.967150059238389,0.391,0.141,2.44364031104165e-25,"0","MDFIC",0.25
4.64685857533181e-30,1.07047658841032,0.393,0.135,2.53216617486981e-25,"0","EML1",0.258
4.97524148902976e-30,0.884833441196307,0.211,0.072,2.7111085922021e-25,"0","WWC2",0.139
5.13418426643597e-30,0.921682433763465,0.249,0.079,2.79771969046629e-25,"0","LENG8",0.17
5.70547058310878e-30,0.894218823963151,0.444,0.169,3.10902503014764e-25,"0","UNC5B",0.275
6.49151080401128e-30,1.00854011478578,0.287,0.082,3.53735406732183e-25,"0","TPCN1",0.205
7.23965068923309e-30,3.01767874156193,0.206,0.046,3.94503045357689e-25,"0","SAA1",0.16
7.41671747721502e-30,0.747223734640781,0.48,0.192,4.04151768768401e-25,"0","UBE2H",0.288
9.22694796387882e-30,0.773936637595105,0.252,0.087,5.02794848447684e-25,"0","BATF",0.165
1.00631748676157e-29,0.952959661677505,0.274,0.089,5.48362524886117e-25,"0","MSANTD3",0.185
1.14933500645669e-29,1.34785726333255,0.234,0.06,6.26295631718377e-25,"0","BCL9L",0.174
1.15287509831212e-29,0.769048017983442,0.393,0.159,6.28224698572241e-25,"0","MCC",0.234
1.27907304809494e-29,0.875660526745269,0.422,0.154,6.96992485367896e-25,"0","LAMA2",0.268
1.83566562097168e-29,1.24394879445839,0.295,0.08,1.00029091017989e-24,"0","TXLNA",0.215
1.97677292931674e-29,0.714426359691973,0.372,0.147,1.07718310464328e-24,"0","GLS",0.225
2.01742384668154e-29,0.901428429544779,0.377,0.137,1.09933460253371e-24,"0","STARD13",0.24
2.03577541095035e-29,0.705915187831468,0.4,0.158,1.10933473693506e-24,"0","KMT2A",0.242
2.26439984243843e-29,0.85765885099646,0.511,0.203,1.23391676214155e-24,"0","TMOD3",0.308
2.54553832343002e-29,1.16472025488316,0.413,0.177,1.38711474320349e-24,"0","IL6",0.236
2.56400545612828e-29,0.632460732345434,0.36,0.139,1.39717785315342e-24,"0","CCT5",0.221
2.62649502643254e-29,0.750407976189104,0.459,0.195,1.43122966980362e-24,"0","MYOF",0.264
2.67594585798527e-29,1.09420841743611,0.337,0.11,1.45817641693333e-24,"0","IGF2R",0.227
2.69396828830098e-29,0.926439933443964,0.339,0.127,1.46799719966097e-24,"0","ZBED1",0.212
3.34901101836032e-29,1.27994837072672,0.241,0.059,1.82494308412491e-24,"0","C16orf52",0.182
3.82710714615438e-29,0.675204238296897,0.353,0.127,2.08546722608245e-24,"0","TMEM259",0.226
4.40953029539974e-29,0.62131561287118,0.624,0.314,2.40284124856923e-24,"0","LINC00152",0.31
4.79349540273753e-29,0.636719205971124,0.324,0.126,2.61207151485973e-24,"0","CDC40",0.198
4.84268717442411e-29,0.682883740158081,0.317,0.108,2.63887709508719e-24,"0","MAZ",0.209
5.10883218797046e-29,0.509036785871157,0.527,0.242,2.78390483586886e-24,"0","GNB1",0.285
5.44028430955639e-29,0.747721846716117,0.474,0.199,2.96451972596347e-24,"0","YME1L1",0.275
5.76433298646351e-29,1.18617698947243,0.261,0.067,3.14110033098369e-24,"0","CARS2",0.194
6.10135858743933e-29,0.895184224314861,0.32,0.109,3.32475232146744e-24,"0","PRKCA",0.211
6.11525582016988e-29,0.541883065095779,0.604,0.311,3.33232520152697e-24,"0","JAK1",0.293
6.19329362582058e-29,1.04024575835502,0.222,0.065,3.37484956258215e-24,"0","WNT5B",0.157
8.1034354982989e-29,0.57679092992561,0.474,0.207,4.41572407173304e-24,"0","IGHG4",0.267
8.34385087157411e-29,0.832066621849194,0.38,0.14,4.54673121693817e-24,"0","CUX1",0.24
8.90176529540664e-29,0.564654408663598,0.552,0.267,4.85074994477299e-24,"0","MAP4",0.285
9.24083951476458e-29,0.701513405672856,0.408,0.151,5.03551826838551e-24,"0","PVRL2",0.257
9.42824610042603e-29,1.18100214919488,0.302,0.095,5.13763986504415e-24,"0","VEGFA",0.207
1.00938099530736e-28,1.71729096779461,0.257,0.061,5.50031891962885e-24,"0","TIPARP",0.196
1.04600301654327e-28,1.48904632951129,0.239,0.061,5.69987963774757e-24,"0","SSH1",0.178
1.15835568089997e-28,0.735602746007222,0.44,0.181,6.31211177636013e-24,"0","SPTAN1",0.259
1.59398126658337e-28,0.908864430004931,0.419,0.155,8.68592271786612e-24,"0","NUFIP2",0.264
1.61145205579714e-28,0.624334206935389,0.326,0.128,8.78112454244978e-24,"0","SLC2A4RG",0.198
1.91324012082615e-28,0.540433234921744,0.623,0.326,1.04256280664059e-23,"0","FAM114A1",0.297
2.06856332046127e-28,1.59409725343031,0.288,0.063,1.12720152458576e-23,"0","MAP3K5",0.225
2.75813462785622e-28,0.721567879213888,0.576,0.274,1.50296272141141e-23,"0","RHOBTB3",0.302
2.88483075461877e-28,0.873259819992576,0.384,0.145,1.57200197480686e-23,"0","PAG1",0.239
2.9555676301479e-28,0.974409496373139,0.328,0.122,1.61054791302019e-23,"0","SLC1A3",0.206
3.04116830674946e-28,1.43401249177212,0.248,0.058,1.65719343371391e-23,"0","UBALD2",0.19
3.04666809402508e-28,1.29730277204401,0.229,0.06,1.66019037779615e-23,"0","FGF2",0.169
3.63085900974191e-28,0.752926085258226,0.475,0.203,1.97852769158856e-23,"0","ZCCHC24",0.272
3.7035697702961e-28,0.648579498611496,0.735,0.422,2.01814923922975e-23,"0","TMEM176A",0.313
4.03993748117445e-28,0.408291825534581,0.458,0.217,2.20144273224158e-23,"0","CCPG1",0.241
4.12359454053094e-28,1.34750284626688,0.206,0.058,2.24702913702612e-23,"0","GALNT15",0.148
4.54478629006778e-28,0.72931108820287,0.435,0.178,2.47654494518373e-23,"0","TMF1",0.257
4.61907367681687e-28,0.794389390307899,0.376,0.141,2.51702562797105e-23,"0","PUM1",0.235
4.69350007668033e-28,0.652655744738594,0.732,0.425,2.55758206178464e-23,"0","HNRNPU",0.307
5.82447078028839e-28,0.896839315826286,0.69,0.431,3.17387061759475e-23,"0","GAS1",0.259
5.9125371739939e-28,0.621739325322386,0.489,0.211,3.22185975685276e-23,"0","NFATC4",0.278
6.26843374068213e-28,0.51398675420472,0.593,0.296,3.41579491397251e-23,"0","TGOLN2",0.297
6.31994723255385e-28,0.792172024811003,0.313,0.106,3.44386564596325e-23,"0","SBF2",0.207
7.60122994384596e-28,1.23906476881936,0.311,0.086,4.14206222100054e-23,"0","MAP3K8",0.225
7.75958604471436e-28,0.725155694187066,0.606,0.286,4.22835362748575e-23,"0","SNX9",0.32
8.06420319796606e-28,0.460988116741505,0.434,0.205,4.39434560663567e-23,"0","SRSF4",0.229
8.28528296619751e-28,0.963914646780545,0.281,0.092,4.51481639394035e-23,"0","MGLL",0.189
8.85807979221685e-28,1.74460012014721,0.199,0.042,4.82694484037481e-23,"0","MIR222HG",0.157
1.21157438572927e-27,0.745715924405558,0.38,0.146,6.60211114271591e-23,"0","NFAT5",0.234
1.27210743713289e-27,0.674911440616393,0.506,0.228,6.93196784642457e-23,"0","PDLIM1",0.278
1.40659271138211e-27,0.461023040641342,0.576,0.288,7.6648050028634e-23,"0","SPPL2A",0.288
1.40824779003245e-27,1.37905986767685,0.282,0.082,7.6738238574448e-23,"0","HSD11B1",0.2
1.43318259906344e-27,0.312022132805777,0.442,0.203,7.80969861881649e-23,"0","HSPG2",0.239
1.8473547367511e-27,0.917066479089122,0.367,0.132,1.00666054315041e-22,"0","UBE2Z",0.235
1.94785243643983e-27,1.03224946150267,0.382,0.129,1.06142374966479e-22,"0","SPEN",0.253
2.05413765629991e-27,1.71705582414754,0.183,0.04,1.11934069167095e-22,"0","TRPA1",0.143
2.15452196326869e-27,1.21540362221684,0.267,0.073,1.17404210822438e-22,"0","PITPNC1",0.194
2.63298124231508e-27,1.04943062649088,0.273,0.085,1.43476413856233e-22,"0","ZNFX1",0.188
2.80562709403211e-27,0.58367511793209,0.482,0.232,1.52884231607998e-22,"0","CLMP",0.25
3.13400807369896e-27,0.972051940811625,0.344,0.115,1.70778367952004e-22,"0","NRCAM",0.229
3.15606188156748e-27,0.563145196227085,0.807,0.518,1.71980124050375e-22,"0","PDGFRA",0.289
3.25678673362867e-27,0.366157318667353,0.633,0.358,1.77468822688893e-22,"0","DSEL",0.275
3.30404290081531e-27,0.828400030826233,0.413,0.154,1.80043905751228e-22,"0","TEAD1",0.259
3.53170473621867e-27,0.785406343334014,0.271,0.086,1.92449654486028e-22,"0","MICALL2",0.185
3.70324262286772e-27,0.956818867781804,0.268,0.092,2.01797097005308e-22,"0","LHFPL2",0.176
4.21837576896747e-27,0.77468080899603,0.306,0.111,2.29867732402576e-22,"0","ATXN2",0.195
4.26755847472085e-27,0.692626165661839,0.374,0.154,2.32547796404489e-22,"0","SLK",0.22
4.95129992304759e-27,0.598914754389377,0.465,0.191,2.69806235406709e-22,"0","PHB2",0.274
5.04886833104278e-27,1.33346832903408,0.25,0.064,2.75122933095183e-22,"0","RASSF8-AS1",0.186
5.11990880568158e-27,0.906389230945816,0.452,0.188,2.78994070639201e-22,"0","LAP3",0.264
5.16055134910263e-27,0.885146525681414,0.317,0.11,2.812087641153e-22,"0","MPRIP",0.207
5.35099591385802e-27,0.532850631817516,0.698,0.39,2.91586469337951e-22,"0","HDLBP",0.308
6.52193898772579e-27,1.42078876417493,0.3,0.093,3.55393499319154e-22,"0","F3",0.207
7.46638936970334e-27,0.551876910806146,0.437,0.194,4.06858489533874e-22,"0","PRPF40A",0.243
8.7482931183441e-27,0.696244170497893,0.396,0.158,4.76711988604807e-22,"0","PRKDC",0.238
9.76465484642314e-27,0.695133632159625,0.38,0.154,5.3209557189129e-22,"0","SNTB2",0.226
1.06476212792195e-26,0.794998563097211,0.402,0.172,5.80210178747227e-22,"0","COL5A3",0.23
1.13520480301257e-26,1.91535799123727,0.236,0.055,6.18595801257608e-22,"0","NFATC2",0.181
1.17312874407629e-26,0.471321788667096,0.638,0.33,6.39261315222051e-22,"0","CSNK1A1",0.308
1.21356780698012e-26,1.01682994232095,0.225,0.07,6.61297369379609e-22,"0","HS6ST1",0.155
1.23203353070479e-26,0.754021875207095,0.342,0.13,6.71359711551652e-22,"0","TUSC1",0.212
1.30989413698616e-26,0.718236803454172,0.38,0.147,7.137875131265e-22,"0","NIPBL",0.233
1.37536055560323e-26,0.755196921893544,0.472,0.22,7.49461473959314e-22,"0","LRRFIP1",0.252
1.5062233181814e-26,0.970168641977823,0.34,0.113,8.20771210543409e-22,"0","IRAK3",0.227
1.69460662407443e-26,0.680252496796277,0.523,0.232,9.2342504159064e-22,"0","DYNC1H1",0.291
1.78879947016394e-26,0.718183957446948,0.41,0.168,9.74752607281736e-22,"0","KYNU",0.242
1.8411162811312e-26,0.948764283870275,0.18,0.052,1.00326108391401e-21,"0","DLG5",0.128
1.89489945186928e-26,1.36984678854028,0.19,0.043,1.03256860931261e-21,"0","NR2F6",0.147
2.18808013424587e-26,1.35549560651502,0.174,0.044,1.19232862675326e-21,"0","MCTP2",0.13
2.19897546847614e-26,0.499099308324596,0.786,0.49,1.19826571228202e-21,"0","YWHAB",0.296
2.25372408448763e-26,0.746026151188352,0.428,0.176,1.228099328119e-21,"0","EIF4G1",0.252
2.30556319463638e-26,1.13460942979817,0.271,0.083,1.25634749602126e-21,"0","NXN",0.188
2.46654890689982e-26,1.57397836817435,0.231,0.048,1.34407183034785e-21,"0","SBNO2",0.183
2.68231677803936e-26,0.848943323721762,0.533,0.239,1.46164805868921e-21,"0","SLFN5",0.294
2.70639579362943e-26,0.977130880521832,0.317,0.13,1.47476919586455e-21,"0","CHI3L2",0.187
2.78559170500821e-26,0.496793833825951,0.489,0.234,1.51792463189307e-21,"0","TNFRSF12A",0.255
2.81453555302396e-26,0.852020821365959,0.256,0.088,1.53369671355381e-21,"0","PPFIA1",0.168
3.12687804697461e-26,0.782068507331394,0.502,0.226,1.7038983853574e-21,"0","CPXM2",0.276
3.26802964574689e-26,1.54172142609755,0.222,0.051,1.7808147145604e-21,"0","LYN",0.171
3.36751149379645e-26,0.774679615430044,0.345,0.124,1.83502436319956e-21,"0","DNAJC21",0.221
3.60861489634244e-26,1.87218954664723,0.233,0.071,1.96640642931492e-21,"0","CD14",0.162
3.61910236921936e-26,0.883709728077204,0.336,0.139,1.97212126303501e-21,"0","PIM1",0.197
3.67869096399031e-26,0.31229294478061,0.988,0.933,2.0045922800976e-21,"0","CALD1",0.0549999999999999
4.16075777576262e-26,0.822518928521937,0.321,0.101,2.26728012716857e-21,"0","NUMA1",0.22
4.16173861490079e-26,0.70442482320512,0.496,0.213,2.26781460603174e-21,"0","BPTF",0.283
5.41857287917503e-26,0.856861981348216,0.307,0.113,2.95268873332006e-21,"0","GPR176",0.194
5.7928700011163e-26,0.721847318639276,0.688,0.385,3.1566507210083e-21,"0","SRSF7",0.303
6.2561606044077e-26,1.28241411127082,0.285,0.085,3.40910703655384e-21,"0","PRKAR2B",0.2
6.64433080263794e-26,1.41673545949281,0.257,0.068,3.62062874097346e-21,"0","ELL2",0.189
6.74418318596354e-26,0.429138490555862,0.488,0.245,3.67504030169525e-21,"0","ENTPD1",0.243
6.74856943267225e-26,1.08313407271601,0.264,0.078,3.67743045525176e-21,"0","CACNA1C",0.186
6.95792649469176e-26,0.529068276736645,0.399,0.166,3.79151330548743e-21,"0","AGTRAP",0.233
7.15391027010565e-26,0.472749760275071,0.465,0.223,3.89830878438597e-21,"0","KPNB1",0.242
7.47910848093391e-26,0.590362554093065,0.377,0.155,4.07551579343051e-21,"0","PPP2CB",0.222
7.71995882234067e-26,0.452910582154497,0.437,0.204,4.20675996146988e-21,"0","DDX21",0.233
8.68433874026122e-26,1.08916630833676,0.24,0.074,4.73226986634315e-21,"0","WARS",0.166
8.93218710391191e-26,0.60147691093906,0.353,0.142,4.86732739666368e-21,"0","CREBRF",0.211
9.29708993460952e-26,2.55483995427476,0.16,0.039,5.06617024716742e-21,"0","STC1",0.121
1.00320849850445e-25,0.575350760388831,0.461,0.223,5.46668375005044e-21,"0","PLOD2",0.238
1.11113831468331e-25,1.31319806688182,0.193,0.044,6.05481490437229e-21,"0","PVRL3",0.149
1.24795902831176e-25,0.513911242752837,0.821,0.523,6.80037833707643e-21,"0","REEP5",0.298
1.32093997050092e-25,0.512286784050515,0.388,0.182,7.19806608725362e-21,"0","CTSS",0.206
1.5907715753109e-25,0.898574219164503,0.44,0.162,8.66843246818418e-21,"0","TAF1D",0.278
1.77389682799422e-25,4.24562530018617,0.125,0.017,9.66631859510611e-21,"0","SAA2",0.108
1.78679444570718e-25,0.741865496694667,0.314,0.113,9.73660029354756e-21,"0","RAD50",0.201
1.80458557662617e-25,0.585888642020522,0.597,0.295,9.83354772415132e-21,"0","BCLAF1",0.302
1.86227505385174e-25,0.567322999287402,0.997,0.901,1.01479092234489e-20,"0","FTH1",0.096
1.97116182895383e-25,0.788023858795563,0.78,0.528,1.07412550383352e-20,"0","KLF6",0.252
1.97786347908551e-25,0.829349874406754,0.466,0.185,1.07777736702327e-20,"0","RUNX1",0.281
2.15150594411591e-25,0.581125416409335,0.611,0.298,1.17239861906764e-20,"0","TLN1",0.313
2.35055039416546e-25,0.628546799887898,0.32,0.132,1.28086192078864e-20,"0","NCOA1",0.188
2.42120227256264e-25,0.699750217589036,0.475,0.206,1.31936154236483e-20,"0","ZBTB38",0.269
3.18800212079359e-25,0.850038572685211,0.294,0.098,1.73720611566284e-20,"0","CUL3",0.196
3.25710850038373e-25,0.779153100048346,0.368,0.141,1.7748635640291e-20,"0","CTDSPL",0.227
