"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_gap"
4.81636758707122e-81,2.86517879260523,0.516,0.075,2.62453502554685e-76,"10","RASL11A",0.441
5.21586403445964e-88,2.76232440065021,0.653,0.1,2.84222862965775e-83,"10","KRT5",0.553
6.71208051011361e-65,2.71824947450768,0.453,0.062,3.65754691157111e-60,"10","NFE2L3",0.391
7.44256981389165e-89,2.70826184788899,0.545,0.065,4.05560514298584e-84,"10","KRT6A",0.48
2.01732318308707e-30,2.70371019414781,0.181,0.017,1.09927974892781e-25,"10","FAM26F",0.164
1.30044229697643e-29,2.68880092695148,0.207,0.033,7.08637016468397e-25,"10","DSP",0.174
4.87566297175783e-27,2.68435942058948,0.167,0.015,2.65684626657028e-22,"10","KRT6C",0.152
4.07171443866301e-119,2.55351773984937,0.744,0.09,2.21875863191625e-114,"10","KRT13",0.654
1.23445214063541e-49,2.54390164093909,0.34,0.041,6.72677660475045e-45,"10","COL6A5",0.299
4.8032553720657e-48,2.41807611632807,0.345,0.048,2.61738991734604e-43,"10","RASGRP2",0.297
2.01494451132708e-80,2.41278055199583,0.641,0.139,1.09798356311235e-75,"10","ARRDC2",0.502
9.104423836221e-96,2.3881318246357,0.622,0.098,4.96118263683355e-91,"10","RBP5",0.524
3.03111295314152e-41,2.37267958791399,0.254,0.028,1.65171407042588e-36,"10","LMO7-AS1",0.226
3.47186011845615e-23,2.33992309627041,0.19,0.027,1.89188601574913e-18,"10","ATXN8OS",0.163
2.43237955513525e-28,2.24096471364621,0.326,0.093,1.3254522671843e-23,"10","HLA-DPA1",0.233
1.90180947144703e-17,2.20705613109016,0.185,0.031,1.03633401718091e-12,"10","SIMC1",0.154
3.14835980843497e-89,2.20433847829691,0.73,0.182,1.71560422681238e-84,"10","CD24",0.548
7.23203812398105e-21,2.20030450350288,0.439,0.173,3.94088221451975e-16,"10","HLA-DRA",0.266
4.27324186673518e-68,2.18642636359048,0.446,0.071,2.32857495802133e-63,"10","RSPO3",0.375
3.5103457053191e-27,2.1680356389728,0.354,0.11,1.91285758174248e-22,"10","HLA-DRB1",0.244
2.67196871137921e-75,2.13141191901023,0.629,0.162,1.45600919020476e-70,"10","PRKAR2B",0.467
2.0697017089894e-27,2.12933047474212,0.221,0.034,1.1278218552625e-22,"10","AQP3",0.187
9.30771893629819e-104,2.12495803991556,0.92,0.286,5.07196220276761e-99,"10","S100A9",0.634
8.60493456306314e-187,7.23460847932258,0.919,0.031,4.68900094210437e-182,"11","MZB1",0.888
8.23681251516679e-103,7.18156698686718,0.478,0.004,4.48840387576469e-98,"11","JSRP1",0.474
6.32686754632551e-33,7.13064680767321,0.155,0.002,3.4476366633437e-28,"11","RASSF6",0.153
6.05084610063152e-41,7.04922563460223,0.708,0.218,3.29722705715613e-36,"11","IGLC3",0.49
2.59006035292398e-54,6.96287151407548,0.938,0.396,1.41137568751533e-49,"11","IGLC2",0.542
6.98439215763855e-45,6.87153724887669,0.193,0.001,3.8059349745404e-40,"11","FAM92B",0.192
3.03968336839434e-64,6.79062405756419,0.994,0.644,1.65638426110545e-59,"11","IGKC",0.35
1.90999272923142e-80,6.73161985650361,0.584,0.06,1.04079323801278e-75,"11","IGHGP",0.524
2.66739111309314e-163,6.72918998528726,0.764,0.017,1.45351476534672e-158,"11","DERL3",0.747
4.88153474681764e-36,6.69186783538987,0.161,0.001,2.66004591423587e-31,"11","RP11-16E12.2",0.16
2.96787167233462e-101,6.6644708145666,0.46,0.004,1.61725263168858e-96,"11","FCRL5",0.456
3.98305313189149e-65,6.66129378006209,0.876,0.275,2.17044531263031e-60,"11","IGHG4",0.601
4.03499284360174e-36,6.60508498832462,0.205,0.005,2.19874830033546e-31,"11","IGKV1-12",0.2
6.6230864912957e-66,6.50038253328215,0.298,0.002,3.60905229083685e-61,"11","TNFRSF17",0.296
1.77367655767849e-34,6.21562048435159,0.571,0.163,9.66511829810164e-30,"11","IGHA1",0.408
1.88187825896405e-61,6.10665004980996,0.286,0.005,1.02547310087469e-56,"11","IGLV6-57",0.281
8.27943436214169e-76,6.02104454743061,0.789,0.153,4.51162937261825e-71,"11","IGHG2",0.636
1.06987149840709e-120,5.92799031395202,0.621,0.018,5.82994376911993e-116,"11","CD79A",0.603
4.36015610025653e-85,5.84136837293564,0.901,0.234,2.37593626215179e-80,"11","IGHG1",0.667
3.09332038350253e-37,5.81341086347402,0.174,0.002,1.6856121433782e-32,"11","PNOC",0.172
2.76634083984101e-47,5.78501418525047,0.248,0.007,1.50743445044616e-42,"11","IGLV3-1",0.241
7.08010805271916e-46,5.70703540342943,0.211,0.003,3.85809248008773e-41,"11","LAX1",0.208
1.66056546944871e-71,5.53675880805862,0.354,0.006,9.0487533561199e-67,"11","POU2AF1",0.348
1.80180292444963e-31,5.46055577442441,0.161,0.002,9.81838449591091e-27,"11","BLNK",0.159
4.42895250759639e-81,5.30151584301376,0.894,0.224,2.41342480043942e-76,"11","IGHG3",0.67
2.08689653018271e-47,5.29026759828453,0.211,0.003,1.13719165722716e-42,"11","ZBP1",0.208
1.19131992753055e-30,5.1687220101451,0.18,0.005,6.49174054909949e-26,"11","CPNE5",0.175
1.44902062644864e-64,5.12905535737599,0.348,0.008,7.89600319764395e-60,"11","TPD52",0.34
2.37358440906314e-134,5.02503770085011,0.789,0.063,1.29341361618669e-129,"11","SEC11C",0.726
1.00765109604468e-68,4.92243830062797,0.36,0.011,5.49089235256666e-64,"11","SLAMF7",0.349
