"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00162816576004751,0.442908013914432,0.144,0.097,1,"8","TNPO3"
0.00162872168847296,0.515974600424118,0.142,0.082,1,"8","S100A3"
0.00163573644676577,0.331688140931119,0.205,0.13,1,"8","SUMF1"
0.00164930209977279,0.614670621517092,0.112,0.06,1,"8","WDR83"
0.00165074023961353,0.272972310311596,0.216,0.154,1,"8","TLK1"
0.0016515900526549,0.40454363286606,0.202,0.123,1,"8","PRPSAP1"
0.0016809995348147,0.446589650522064,0.128,0.079,1,"8","C17orf58"
0.00168237424486981,0.328035263121645,0.164,0.099,1,"8","IQCK"
0.00180183539799699,0.287600117768903,0.123,0.082,1,"8","BIN3"
0.0018219355759789,0.570227203951857,0.114,0.067,1,"8","TACO1"
0.00183793082926892,0.251019000629714,0.263,0.183,1,"8","AAK1"
0.00188165770945041,0.269718706914271,0.168,0.119,1,"8","LCMT1"
0.00188540169974341,0.377713804497548,0.126,0.078,1,"8","ATG9A"
0.00188598351075609,0.304152339513154,0.144,0.095,1,"8","COASY"
0.00194334623188717,0.440988463488106,0.159,0.088,1,"8","NR2F1-AS1"
0.00199528019363019,0.41967696792016,0.106,0.069,1,"8","OAS3"
0.00199959392252202,0.363951322970625,0.146,0.095,1,"8","PRPF18"
0.00200354795434187,0.270954262100415,0.229,0.152,1,"8","TSR2"
0.00200690807107757,0.307712805639978,0.245,0.158,1,"8","MRPL16"
0.00203067738453627,0.420849926437369,0.178,0.115,1,"8","TRAFD1"
0.00215428728674587,0.784724232517369,0.103,0.054,1,"8","SEZ6L2"
0.00216130834617064,0.273203643955788,0.11,0.068,1,"8","FPGS"
0.00217233729086104,0.377043780778947,0.164,0.095,1,"8","PXMP2"
0.00218279774326532,0.382057695669856,0.216,0.15,1,"8","BID"
0.00220666189597137,0.640146276076949,0.162,0.088,1,"8","IFI27L1"
0.00223616025846433,0.317515592810202,0.162,0.106,1,"8","PLPPR2"
0.00224309081276999,0.430445177512665,0.11,0.069,1,"8","LPCAT3"
0.00228089607466457,0.316071250641327,0.11,0.071,1,"8","SNX12"
0.00230063086897027,0.366111418400626,0.196,0.12,1,"8","PYCR2"
0.00230398661905445,0.312915154461533,0.191,0.123,1,"8","GYG1"
0.00235578594523691,0.305220091450427,0.13,0.085,1,"8","PEX19"
0.00244395611930877,0.368315169151451,0.171,0.111,1,"8","MRPL37"
0.00244863049829452,0.445349960561533,0.128,0.078,1,"8","PREB"
0.00251412062313845,0.415154838051645,0.195,0.117,1,"8","MRPL1"
0.00252377104007854,0.302906161996179,0.15,0.098,1,"8","OSBPL5"
0.00253128356996317,0.455799950970078,0.178,0.111,1,"8","DDX54"
0.00257001439214926,0.377020342777599,0.333,0.211,1,"8","MOB4"
0.00258614381431155,0.373459349825149,0.117,0.056,1,"8","SLC29A1"
0.00271233507133834,0.503007122781428,0.123,0.078,1,"8","EIF2B2"
0.00271810908721185,0.452403430858049,0.115,0.076,1,"8","DPAGT1"
0.00272774444053303,0.401204428231162,0.155,0.1,1,"8","TIMM50"
0.00277630869791656,0.302241579890227,0.169,0.109,1,"8","ZDHHC6"
0.00281826196189174,0.323078968786794,0.13,0.079,1,"8","MAPKAPK5"
0.00283979524108635,0.395737170577707,0.123,0.071,1,"8","UBALD1"
0.00284906697536901,0.283527291540761,0.213,0.161,1,"8","GDE1"
0.0028550425155512,0.317563087814468,0.153,0.093,1,"8","TEX41"
0.00291118584875936,0.596413817994855,0.114,0.072,1,"8","ENOX2"
0.00292940327526915,0.516783806052234,0.105,0.058,1,"8","ASL"
0.00305222217179541,0.2509838776366,0.231,0.167,1,"8","PITHD1"
0.00311764147364439,0.395461300219902,0.114,0.067,1,"8","FRMD8"
0.00326711228152907,0.475139056553759,0.124,0.069,1,"8","ZNF414"
0.00328007328356685,0.263573007443536,0.191,0.124,1,"8","MTFR1L"
0.00333259748234311,0.36107161138898,0.135,0.085,1,"8","RAD51C"
0.00334218047287599,0.307869375894767,0.159,0.104,1,"8","ORMDL2"
0.00339060101505455,0.342817625783385,0.106,0.068,1,"8","IMPA1"
0.00346827458272848,0.367361162305168,0.211,0.132,1,"8","RNASEH2B"
0.0035584470280961,0.36729072479191,0.123,0.072,1,"8","GTF2IRD2"
0.00356132614359092,0.258772885894226,0.229,0.16,1,"8","CISD3"
0.00361556234587772,0.544735241310852,0.112,0.071,1,"8","MRPS27"
0.00363691273916401,0.300738128042333,0.132,0.099,1,"8","THUMPD3"
0.00367775501036917,0.352792995145051,0.169,0.109,1,"8","CCDC102A"
0.00368691413486111,0.26614005090095,0.175,0.124,1,"8","PLXND1"
0.00369185919157515,0.429008325310558,0.121,0.068,1,"8","MIF4GD"
0.00371664871440688,0.307439003373096,0.121,0.077,1,"8","NDUFAF1"
0.00372445886943094,0.287974469580462,0.168,0.113,1,"8","C3orf38"
0.00381610491286012,0.299043408798039,0.229,0.157,1,"8","DCUN1D5"
0.00388741984331626,0.69249973414665,0.105,0.056,1,"8","USP18"
0.00392558605924843,0.601392635738402,0.115,0.057,1,"8","RP11-620J15.3"
0.00394870768703431,0.580288740656945,0.106,0.063,1,"8","SPATA18"
0.00398004837485399,0.429154367334676,0.135,0.088,1,"8","RPL39L"
0.00401285722931876,0.442638803773216,0.222,0.145,1,"8","SYDE1"
0.00408119658145932,0.300303601536121,0.121,0.078,1,"8","METTL17"
0.00410551384963466,0.476943978328627,0.101,0.062,1,"8","KCTD17"
0.00410944372438458,0.460966340410802,0.128,0.079,1,"8","MRPL44"
0.00411740009913578,0.330866425117241,0.196,0.116,1,"8","MRPS18A"
0.00415422863168072,0.323409138377133,0.164,0.114,1,"8","IQSEC1"
0.00422086608061079,0.293152345194093,0.137,0.094,1,"8","TSC2"
0.00431278987006519,0.458108501032035,0.141,0.09,1,"8","BBS4"
0.00432748227382035,0.516447866264615,0.137,0.082,1,"8","FAM188A"
0.00434136623759907,0.327209696522349,0.166,0.106,1,"8","TUSC2"
0.0043916543355048,0.474654184891261,0.103,0.058,1,"8","PUSL1"
0.00450484542151134,0.640578105323505,0.124,0.069,1,"8","UCK1"
0.0045202415769057,0.576298569230437,0.153,0.093,1,"8","SLC35A2"
0.00452781423056424,0.306778188179533,0.182,0.13,1,"8","AHCY"
0.00463798625135377,0.281239122869303,0.132,0.086,1,"8","SHROOM1"
0.00468812278434381,0.253044795182212,0.132,0.076,1,"8","N4BP2L1"
0.00477026436151599,0.505763485496487,0.139,0.083,1,"8","PTDSS1"
0.00483371345163692,0.322922076765016,0.173,0.117,1,"8","TAP2"
0.00483774036809874,0.530737482915347,0.121,0.077,1,"8","RASL12"
0.00489338023239133,0.30390813917116,0.101,0.066,1,"8","GAMT"
0.00508712583187085,0.417555255913594,0.169,0.111,1,"8","KCTD11"
0.00519740132472,0.271539171607803,0.22,0.149,1,"8","PMPCB"
0.00520873509986143,0.602324448696405,0.124,0.066,1,"8","APOBEC3G"
0.00530223339696689,0.271089854944515,0.359,0.26,1,"8","MGMT"
0.00530717354010616,0.262324709835748,0.128,0.081,1,"8","FAM219B"
0.00565790176804771,0.41802029357619,0.146,0.092,1,"8","DCTN5"
0.00580078447428038,0.285398498588811,0.132,0.083,1,"8","EAF1"
0.00590682258327041,0.299027789175794,0.204,0.137,1,"8","MRPS25"
0.00614782622187546,0.274378396883125,0.132,0.09,1,"8","NCLN"
0.00616268192179359,0.269197436437011,0.247,0.173,1,"8","NDUFV3"
0.00624834541920868,0.317924088397378,0.225,0.155,1,"8","MRPL15"
0.00629891339972498,0.301440688962558,0.137,0.102,1,"8","ST3GAL2"
0.00645325201470174,0.423940136757398,0.187,0.124,1,"8","ARSA"
0.00646182270328858,0.387152780725123,0.177,0.113,1,"8","MLX"
0.00653171298916203,0.252232121713337,0.189,0.137,1,"8","ZNHIT3"
0.00657918158027231,0.588359438468854,0.115,0.074,1,"8","SF3A2"
0.00658876512479412,0.374836841897721,0.13,0.078,1,"8","ANKS3"
0.00659874257509806,0.286478040119992,0.11,0.074,1,"8","ALKBH2"
0.00662877114744744,0.364175045437877,0.144,0.109,1,"8","TIMP4"
0.00666814215254724,0.261022988342238,0.18,0.12,1,"8","C1orf131"
0.00673537208264832,0.304791317601613,0.137,0.092,1,"8","UNC45A"
0.00675485698543802,0.346949985961525,0.211,0.135,1,"8","TMEM120A"
0.00688456821527597,0.396129308182873,0.135,0.082,1,"8","ENDOV"
0.00735585720065054,0.402797862810552,0.144,0.09,1,"8","ELMOD3"
0.00746544179137861,0.429871263709702,0.114,0.062,1,"8","C7orf49"
0.00749623141246779,0.295460986050933,0.178,0.12,1,"8","DIMT1"
0.00782687305381401,0.393689604011881,0.11,0.078,1,"8","MRI1"
0.00783804095239336,0.333386570932959,0.177,0.104,1,"8","FOPNL"
0.00785117309224371,0.304373283531372,0.139,0.093,1,"8","TRAF7"
0.00815917074364401,0.390834344122125,0.151,0.086,1,"8","STARD3"
0.00818441640469644,0.550107862076536,0.175,0.118,1,"8","CINP"
0.00820889599513843,0.256694707372654,0.13,0.096,1,"8","EHMT2"
0.00865504971051016,0.404650673690322,0.162,0.108,1,"8","ISY1"
0.00874732000256049,0.301622172100145,0.231,0.165,1,"8","TNFRSF14"
0.00916056415399486,0.694122198064373,0.157,0.093,1,"8","LINC01503"
0.00919191802349076,0.36470017962421,0.234,0.154,1,"8","STARD7"
0.00922296101487819,0.279272022493653,0.114,0.076,1,"8","ANO10"
0.00924674858669212,0.353318202083802,0.247,0.163,1,"8","MKRN1"
0.00940785703727874,0.297290953004093,0.114,0.076,1,"8","PSMD5"
0.00956023488590067,0.295586583498268,0.114,0.076,1,"8","MED17"
0.00964139943585377,0.369566964308289,0.141,0.087,1,"8","KAT5"
0.00985808982338437,0.311946337236841,0.112,0.084,1,"8","CNOT3"
4.23933567193587e-179,5.79478790249529,0.745,0.044,2.31009879435129e-174,"9","CXCR4"
1.2378801729251e-168,6.12832127813897,0.678,0.021,6.74545663830348e-164,"9","PTPRC"
4.95195476255966e-165,6.61558741760698,0.643,0.013,2.69841918921401e-160,"9","CD3D"
2.24981756471427e-160,5.47912649113009,0.684,0.035,1.2259705873641e-155,"9","CD52"
1.23569925697958e-159,5.36050202030321,0.678,0.034,6.73357239113314e-155,"9","CD69"
3.10937670377389e-132,6.14610937843283,0.556,0.014,1.69436155342047e-127,"9","TRAC"
7.93424081920425e-132,6.67729134829138,0.547,0.01,4.32352650720078e-127,"9","CD2"
1.3727172164738e-128,5.50968418360752,0.577,0.03,7.48021065600901e-124,"9","DUSP2"
1.52423607865549e-125,4.26877912012103,0.571,0.045,8.30586723980949e-121,"9","ARHGDIB"
4.3043493643645e-123,5.95059646563951,0.51,0.013,2.3455260556295e-118,"9","HCST"
2.19653432505502e-121,6.02478139050432,0.519,0.017,1.19693548440898e-116,"9","TRBC2"
4.23540931293743e-121,5.3169652932909,0.569,0.047,2.30795924280587e-116,"9","CCL5"
6.02440334986738e-119,2.81519526141085,0.808,0.236,3.28281787340974e-114,"9","SRGN"
1.37413141265697e-115,5.28107311612122,0.523,0.022,7.48791689385034e-111,"9","CORO1A"
1.54771278126258e-104,6.75852238334024,0.434,0.007,8.43379648765603e-100,"9","GZMA"
2.33204671464621e-94,6.54622683181261,0.407,0.011,1.27077889574501e-89,"9","NKG7"
3.66685871646645e-94,4.76853608036979,0.49,0.042,1.9981446517769e-89,"9","RGS1"
1.92862127299853e-92,6.06298886552216,0.39,0.006,1.05094430408236e-87,"9","FYB"
2.64502807381961e-90,6.48031632115634,0.429,0.037,1.44132869798578e-85,"9","CCL4"
4.02457033871452e-90,5.34277053263888,0.418,0.02,2.19306886897232e-85,"9","LTB"
1.69074506608512e-88,6.64074835615091,0.362,0.004,9.21320801411102e-84,"9","CD3G"
4.97156651493813e-85,6.02420920577331,0.377,0.008,2.70910602532009e-80,"9","CD3E"
1.88776858606524e-80,5.81043980119438,0.362,0.011,1.02868285791867e-75,"9","CD7"
4.9761984567822e-80,6.23787724707617,0.359,0.008,2.71163006306976e-75,"9","CST7"
2.93305490057303e-79,4.62845769948628,0.381,0.019,1.59828027642026e-74,"9","RAC2"
3.70228632642533e-79,5.51543968056383,0.383,0.012,2.01744986499569e-74,"9","CD48"
6.85400188721375e-78,6.90621931424847,0.331,0.006,3.73488270838052e-73,"9","GZMK"
1.91703223903057e-77,1.6358099716651,0.908,0.655,1.04462920769254e-72,"9","BTG1"
6.6702908767876e-76,6.21522254326689,0.342,0.009,3.6347749045791e-71,"9","TRBC1"
3.8500836616235e-72,4.86070033627317,0.336,0.015,2.09798758889188e-67,"9","ALOX5AP"
8.45219012590175e-72,4.6705390072111,0.362,0.025,4.60576744340638e-67,"9","IL7R"
9.78445923538529e-71,4.48504313432181,0.34,0.019,5.33174752654615e-66,"9","CD37"
8.17915291861713e-70,4.07927813660099,0.362,0.025,4.45698400841285e-65,"9","LAPTM5"
6.46597029055712e-69,4.72978081544853,0.32,0.018,3.52343653073039e-64,"9","LCP1"
4.29962995395987e-66,5.86365103416732,0.288,0.005,2.34295435451181e-61,"9","LCK"
3.05614813037798e-65,3.73106077373267,0.381,0.04,1.66535623920557e-60,"9","GPR183"
8.63290098342045e-65,5.96965357832737,0.283,0.007,4.70424040388547e-60,"9","SPOCK2"
1.3010965621453e-62,2.71138854090384,0.512,0.123,7.08993538644218e-58,"9","ARL4C"
1.8093928290585e-62,6.21513547073824,0.272,0.007,9.85974340410559e-58,"9","KLRB1"
3.71999469062864e-61,5.15254691253297,0.292,0.013,2.02709950681736e-56,"9","IL2RG"
1.47223190957778e-60,4.75480792017323,0.301,0.013,8.02248612167122e-56,"9","SAMSN1"
5.10092670664103e-57,5.82086513783711,0.242,0.006,2.77959698098283e-52,"9","PTPN7"
2.6284710626646e-56,4.8077903128808,0.281,0.012,1.4323064514672e-51,"9","CYTIP"
4.4947575910943e-55,4.29378199142907,0.303,0.027,2.4492833065391e-50,"9","DUSP4"
5.2157910601161e-55,3.42549604586477,0.346,0.042,2.84218886447846e-50,"9","ACAP1"
2.13886648421147e-51,6.55679595351997,0.22,0.002,1.16551112457652e-46,"9","GZMM"
3.33099699525366e-51,2.80635504417137,0.336,0.061,1.81512688265362e-46,"9","EZR"
1.51534293892751e-50,2.57668173099742,0.468,0.124,8.25740674280378e-46,"9","STK4"
1.69173665887288e-50,4.25908781138133,0.253,0.017,9.2186114015301e-46,"9","ITGB2"
9.07929265408929e-50,6.34904641486481,0.214,0.004,4.94748815306633e-45,"9","CD8A"
7.52827092670974e-49,3.6597617398911,0.301,0.032,4.10230539338267e-44,"9","CLEC2D"
8.03083300508305e-49,1.25617058467625,0.843,0.537,4.37616152112985e-44,"9","IL32"
8.69320961464069e-48,0.709744210266119,0.987,0.949,4.73710378321e-43,"9","RPS3"
2.03680145174933e-47,5.67831337748915,0.207,0.005,1.10989384708725e-42,"9","IKZF1"
2.04069925063199e-47,4.29245386236411,0.27,0.018,1.11201783565439e-42,"9","SLA"
3.08224312412778e-47,3.94511857906414,0.264,0.017,1.67957592319971e-42,"9","MBP"
1.48401237606166e-46,5.65617211543895,0.211,0.006,8.08668023963518e-42,"9","EMB"
1.57622196503073e-46,3.11976552573724,0.283,0.033,8.58914873184546e-42,"9","VAMP8"
2.72233304043621e-46,0.865288975487402,0.998,0.991,1.4834537203945e-41,"9","TMSB4X"
1.00920549628719e-45,3.68745470204665,0.235,0.017,5.49936259036815e-41,"9","SLC38A1"
6.2826092998302e-45,4.18009026104746,0.235,0.02,3.42351945966347e-40,"9","FAM46C"
1.0288998879372e-44,5.14480336312604,0.209,0.006,5.60668126934737e-40,"9","TBC1D10C"
3.02168265924007e-44,5.24775402121871,0.205,0.008,1.6465753146731e-39,"9","CD27"
5.02793388713811e-44,5.89488714939833,0.205,0.004,2.7398217337793e-39,"9","CD247"
7.2147799701205e-44,4.61670542563379,0.214,0.012,3.93147790131806e-39,"9","TUBA4A"
1.48085750891774e-43,4.60514130076073,0.205,0.009,8.06948873759454e-39,"9","LAT"
4.788768225024e-43,4.63030686138499,0.209,0.01,2.60949558118008e-38,"9","TAGAP"
9.44453747218272e-43,4.6341792806773,0.22,0.015,5.14651735934181e-38,"9","AREG"
2.11797402482842e-42,5.81386997703831,0.187,0.004,1.1541264056095e-37,"9","RASGRP1"
1.69197109060963e-41,5.97050885449506,0.176,0.004,9.21988886695002e-37,"9","SKAP1"
4.29172277503743e-41,1.98967614918125,0.488,0.177,2.3386455745734e-36,"9","EVL"
5.88724796673823e-41,4.4814185569137,0.214,0.011,3.20807916203499e-36,"9","CD53"
1.61926314716689e-40,5.92770114128777,0.187,0.003,8.82368874154184e-36,"9","TIGIT"
2.2358219750616e-40,5.52473917887098,0.179,0.005,1.21834411065056e-35,"9","CD96"
5.03923200116016e-40,4.79631540553358,0.194,0.009,2.74597830207219e-35,"9","IKZF3"
1.29093029836275e-39,0.630221166757047,0.998,0.962,7.03453738183829e-35,"9","RPS15A"
2.43259803406838e-39,2.0820517837718,0.479,0.178,1.32557132072454e-34,"9","PPP2R5C"
2.92641515112391e-39,3.69947313023133,0.218,0.017,1.59466214415044e-34,"9","OCIAD2"
8.32679396172548e-39,1.18291088427656,0.826,0.593,4.53743656562345e-34,"9","ZFP36L2"
1.47410189580421e-38,5.68989784888951,0.19,0.009,8.0326760506163e-34,"9","GZMB"
1.67525851727686e-38,5.89673831568805,0.174,0.004,9.12881871234505e-34,"9","IL2RB"
1.87464610955245e-38,4.82792727044061,0.174,0.007,1.02153215801732e-33,"9","DOCK8"
2.08856362470097e-38,6.04151835817069,0.174,0.004,1.13810009037205e-33,"9","CTSW"
2.16592233401313e-38,1.25987159006286,0.682,0.344,1.18025439825043e-33,"9","TNFAIP3"
3.61390965222194e-38,2.73439021362806,0.288,0.057,1.96929164768878e-33,"9","SEPT6"
2.19150823770619e-37,1.18409571409347,0.826,0.552,1.19419666889086e-32,"9","SH3BGRL3"
2.60064348295305e-37,0.474015862824372,1,0.978,1.41714264673078e-32,"9","RPL13"
4.41575250692764e-37,3.02964239894373,0.257,0.046,2.40623185607501e-32,"9","AKNA"
1.64976124130325e-36,5.59599239991377,0.176,0.005,8.98987895610967e-32,"9","SYTL3"
3.81203565865737e-36,2.18355696277858,0.359,0.101,2.07725447111557e-31,"9","LIMD2"
4.19619231369402e-36,3.58846082592657,0.222,0.019,2.28658911557815e-31,"9","BCL11B"
5.38586784963102e-36,2.83011170615211,0.277,0.049,2.93486710862094e-31,"9","GPSM3"
8.45690976969875e-36,6.02082720491234,0.153,0.003,4.60833927170425e-31,"9","ICOS"
9.41393291301493e-36,1.59047776203944,0.357,0.1,5.1298403229601e-31,"9","ITM2A"
1.01282990187387e-35,5.84704309890969,0.153,0.003,5.51911270129109e-31,"9","SH2D1A"
2.34055324205348e-35,4.5819303295586,0.187,0.012,1.27541427265978e-30,"9","GPR65"
2.35375081208707e-35,4.03080722154891,0.198,0.014,1.28260589252248e-30,"9","TSTD1"
2.74237639964833e-35,5.55089265287478,0.172,0.004,1.49437574769637e-30,"9","TRAF3IP3"
4.3721106501943e-35,5.75597953668701,0.161,0.003,2.38245053550388e-30,"9","DOK2"
6.36317853187348e-35,0.540535356954313,0.987,0.941,3.4674232455885e-30,"9","RPL28"
6.8187345519675e-35,3.00597233329919,0.246,0.04,3.71566483205813e-30,"9","RHOH"
7.05320333919682e-35,6.23785195543016,0.153,0.003,3.84343156359513e-30,"9","GZMH"
1.45440943288921e-34,0.581532563339723,0.996,0.965,7.92536788169987e-30,"9","RPLP2"
1.49695699878734e-34,2.18220316079208,0.268,0.062,8.15721807779197e-30,"9","SYNE2"
1.62998952198644e-34,4.15890696788024,0.192,0.011,8.88213890320852e-30,"9","GIMAP7"
2.36483550367687e-34,4.18278189897851,0.174,0.013,1.2886461626636e-29,"9","UCP2"
3.539784291048e-34,0.565108540868264,0.998,0.966,1.92889925587788e-29,"9","RPS14"
3.59405861903394e-34,2.09684123857486,0.414,0.147,1.95847442268397e-29,"9","ZNF331"
6.71263030059401e-34,3.2364081817986,0.2,0.027,3.65784650339969e-29,"9","HCLS1"
7.51021329824761e-34,2.11250246908979,0.488,0.205,4.09246543048109e-29,"9","CREM"
1.10174754317627e-33,6.02734778765616,0.144,0.003,6.00364271227611e-29,"9","AC092580.4"
2.16286772017479e-33,4.96397615282535,0.15,0.005,1.17858987807765e-28,"9","GPRIN3"
2.85281097441559e-33,0.502916445328634,1,0.982,1.55455375617854e-28,"9","RPS27A"
4.311336414895e-33,0.674474879164666,0.972,0.9,2.34933343920458e-28,"9","RPL30"
6.88948759863932e-33,5.75007568595396,0.155,0.003,3.75421958225054e-28,"9","SPN"
2.71031664777758e-32,5.14490279506623,0.148,0.005,1.47690574770696e-27,"9","JAML"
3.90366126614224e-32,4.33584598134981,0.148,0.009,2.12718309714623e-27,"9","PTPN22"
5.4138901488033e-32,6.59855572907333,0.179,0.012,2.9501370198859e-27,"9","GNLY"
1.08585081944757e-31,2.10392559601011,0.294,0.087,5.91701828533368e-27,"9","KIAA1551"
3.65795906209461e-31,1.72936870682144,0.303,0.062,1.99329505211659e-26,"9","LSP1"
5.27652322865982e-31,1.28869142504776,0.584,0.269,2.87528303776131e-26,"9","RGCC"
1.07114244010156e-30,5.5247465588828,0.146,0.004,5.83686938460143e-26,"9","BIN2"
1.58244278159284e-30,3.71089570040529,0.161,0.011,8.62304720545569e-26,"9","GIMAP4"
1.75556436792302e-30,0.564053499482148,0.987,0.912,9.56642135368611e-26,"9","RPL23A"
3.28682144827648e-30,4.17307072307958,0.157,0.008,1.79105474359482e-25,"9","CD8B"
3.32371785989659e-30,1.69522620881505,0.442,0.15,1.81116033621485e-25,"9","BIRC3"
1.33304779337547e-29,0.612555671849893,0.976,0.886,7.26404403566162e-25,"9","RPS7"
1.50524309067124e-29,4.72177118163449,0.137,0.006,8.20237064968571e-25,"9","ARHGAP9"
