"gene_name","module","color","kME_grey","kME_Fibroblasts1","kME_Fibroblasts2","kME_Fibroblasts3","kME_Fibroblasts4","kME_Fibroblasts5","kME_Fibroblasts6","kME_Fibroblasts7","kME_Fibroblasts8","kME_Fibroblasts9"
"RTF1","Fibroblasts6","brown",0.0677093505050107,0.0671752152249055,0.01852073269163,0.0589951103502108,-0.00859701498463499,-0.0239892995734579,0.070824343907188,0.0184393919304795,0.0353930359442432,-0.00734690132437498
"RTL8C","Fibroblasts5","yellow",0.0844872248589927,-0.339629101788351,0.18258543051378,0.0324073003278957,-0.189684541358022,0.725930660638906,-0.003071707894828,0.161604429130886,0.0693613848188502,-0.133885336551673
"RUNX1","Fibroblasts2","turquoise",0.203752401971922,0.0148583234619052,0.253950664751238,-8.73515101493354e-05,0.161630739761587,0.0134492895513789,0.0519855193149507,0.0725017932357234,0.022350687769275,0.0824192976936373
"RUNX1T1","Fibroblasts3","green",0.118502188067774,0.0107883003277109,0.0949346579616122,0.117259500951277,-0.00935879404790238,0.0395352441866252,0.0837017206268373,0.0355570250070913,0.0276183503118797,0.0373086726358097
"RUNX2","Fibroblasts7","pink",0.123679296716841,-0.0136543794943569,0.14410711737882,-0.0774313125390038,-0.00243957281257951,0.143280698255182,0.025541710941878,0.335134980309271,0.218330711215318,0.000693002052708724
"RUNX3","Fibroblasts2","turquoise",0.139886175708808,-0.0208859277625977,0.192650015538366,-0.0576839070255484,0.0794300860964671,0.10556000320769,0.0172558525263772,0.0785646035748949,0.0407953959437948,0.0366667351744335
"RWDD1","Fibroblasts1","blue",0.10079165611571,0.192448039112844,0.019092125876963,0.0063847415967702,0.0643137491620219,-0.066159010435522,0.0856490811680189,0.0283414626384841,0.0598052592568553,0.0633133028280729
"RXRA","Fibroblasts5","yellow",0.148201606920569,-0.0992676484222063,0.195592872447889,0.0266121791779469,0.00661711518091996,0.230389527531264,0.0211094280244406,0.0966794105285117,0.032436282295644,-0.00683542315280381
"RYBP","Fibroblasts2","turquoise",0.184727030073584,-0.0676022019899482,0.236152403913859,0.0380232935855959,0.046564368915616,0.192908071727119,0.068491272118666,0.130050164669922,0.0707020978270227,0.020794619874479
"RYK","Fibroblasts2","turquoise",0.162847933414177,-0.0276551946240367,0.207740302655261,0.0631171580534485,0.0397420492566286,0.110568791029702,0.0295511611876615,0.0866086565591906,0.04243881346484,0.00840057266908686
"S100A11","Fibroblasts1","blue",0.136508343424655,0.376700588972663,0.030862793274358,0.0196137834534878,0.219597455356693,-0.231179530530412,0.0376086880273417,0.0283342167427227,0.0376823821269319,0.161515154489891
"S100A14","Fibroblasts6","brown",-0.0674781723771691,0.018538292202703,-0.0885816789040278,0.0113234704374711,-0.0406178347385422,-0.0514514719801493,0.0424230347240954,-0.0409779552710273,-0.0256275234995063,-0.0272583399425946
"S100A16","Fibroblasts1","blue",0.0946800783512357,0.20126665647388,-0.0243207422401751,0.00974269254615815,0.0408199831436626,-0.0720433199901665,0.0652896317391331,-0.00447625784353083,0.0352076292415981,0.0481010281903713
"S100A2","Fibroblasts6","brown",-0.0920855961790727,0.0340217202151072,-0.10373820526769,-0.009601202933419,-0.0451499339985728,-0.0963215496188752,0.056896582166997,-0.0622150407243119,-0.0315580074416532,-0.0415454039162841
"S100A4","Fibroblasts1","blue",0.00476137588421059,0.480688093531278,-0.222002409232402,0.107622247327132,0.056711777662637,-0.379562830632002,0.0213505250602276,-0.125890461151064,0.0371831001584848,0.0998537188509931
"S100A6","Fibroblasts1","blue",-0.0139537787265049,0.496493894972011,-0.182731911011458,0.0849893933152476,0.15496352927316,-0.547263183378872,-0.0217847885162142,-0.253064485771091,-0.0952329065679413,0.112459178481854
"S100A7","Fibroblasts6","brown",-0.0812622758496271,-0.00211898392344709,-0.0901540698594968,0.013074823440857,-0.0536310560030398,-0.049170452353673,0.0648635816040884,-0.053527907831084,-0.0335656679095985,-0.0311636936315484
"S100A8","Fibroblasts1","blue",-0.284621527421414,0.0703316764736998,-0.362492910100759,-0.0530086520557769,-0.144078104191834,-0.169106455143681,0.05819644325279,-0.119513024044334,-0.053534638382261,-0.0790353357166108
"S100A9","Fibroblasts1","blue",-0.195444663549219,0.0524854470328052,-0.244443376525704,-0.0387164944984031,-0.0910534971937563,-0.154408977021495,0.0557292383366556,-0.0911816858766119,-0.0390835080999287,-0.0481528650979804
"S1PR1","Fibroblasts5","yellow",0.0143940138191392,-0.127731044886039,0.0480704129884518,0.0103075404596651,-0.0810809743484323,0.241070762315439,-0.00439509808193506,0.124166461474087,0.0600067085597002,-0.0640221461770334
"S1PR3","Fibroblasts2","turquoise",0.186682787229026,-0.0626695837182017,0.252298088762338,-0.0062973276839048,0.153089494056365,0.144747769507377,0.0364382610483788,0.0318437008716711,-0.0536272951489655,0.0723628085544508
"SAMD1","Fibroblasts2","turquoise",0.141399173811143,-0.0564136638179032,0.212869723432482,0.00476327947018959,0.0521780429238519,0.129048404945528,0.0218692127202411,0.0685133764509982,0.0194938991321272,0.0170032232704938
"SAMD4A","Fibroblasts2","turquoise",0.133729962915342,0.0133758887390186,0.176352360583502,-0.0307333436153714,0.120974799090462,0.0153555726725613,0.028472065880855,0.0801860104226596,0.0409463831099311,0.0449180544149809
"SAMD4B","Fibroblasts2","turquoise",0.204174495854203,-0.0515778698093464,0.299804254712251,-0.0344527419693346,0.141391549761179,0.10832123857058,0.0288565697121845,0.10636980795357,0.0274795143329226,0.0654789469891664
"SAMD5","Fibroblasts2","turquoise",0.208571801088574,-0.0807551251029999,0.286776480794571,0.0129376329677371,0.0810138223694724,0.171151744987734,0.0541625139326504,0.171063146394261,0.0760839696908457,0.022760771523285
"SAMHD1","Fibroblasts2","turquoise",0.185169166798064,-0.0424980509916845,0.218318245717585,0.0491531710014902,0.100869173921431,0.142309459404365,0.0332580464155064,0.0225550777470191,-0.028269789158838,0.0928060857961317
"SAP18","Fibroblasts1","blue",0.138316633670699,0.218074104039831,0.0498987845815501,0.0343393637031038,0.126304829019433,-0.0658116052025089,0.0229051466019694,0.00945097184617464,0.0382925422355531,0.118813244868404
"SAP30","Fibroblasts2","turquoise",0.138593065642906,0.0259067943572686,0.179530234653096,0.0164340600792626,0.104691378656244,0.0157899621312066,-0.0056800541703668,0.0402306105367413,0.00011204350264284,0.068037887060648
"SAP30BP","Fibroblasts1","blue",0.0393432515015064,0.0664828402991302,0.00381535983840935,0.00422909275561198,0.01426342072074,-0.0315967516937514,0.0247877213659423,0.00619856206510739,0.0278039916474294,0.0208878736942301
"SAP30L","Fibroblasts2","turquoise",0.158501021161009,-0.0283628535464435,0.197820190879174,0.0386977438293023,0.03707349118132,0.124605594869293,0.0368893059412429,0.0765181922948101,0.0391223324527983,0.00932719693210381
"SAR1A","Fibroblasts6","brown",0.053434510623332,0.0670528151782181,-0.0228487918675424,-0.0185024456373759,-0.0398329837732146,0.0445394382257916,0.267576294979907,0.113847492980471,0.120292220705101,-0.0286243567249491
"SASH1","Fibroblasts2","turquoise",0.169537367776713,-0.0433702903142015,0.202464997503878,0.107996293601151,0.0510619392161323,0.0730230656143887,0.0411262286450096,0.0948124635638726,0.0608498782131548,0.0184100208560547
"SAT1","Fibroblasts4","red",0.134299793505633,0.152407025101374,0.164866108903876,-0.200043089667898,0.418826837868263,-0.147142183853766,0.0180926202457441,-0.00216943110373578,-0.0281937283456767,0.288160913883529
"SATB2","Fibroblasts7","pink",0.144072807017885,-0.0537719986183227,0.1796908112495,-0.0560103027854847,0.028154261613504,0.147127007330205,0.0532501924382031,0.25670899831354,0.129444960940808,0.0207252961699655
"SAV1","Fibroblasts2","turquoise",0.253149537272908,-0.0300773625434283,0.312441796835418,0.0481154283200485,0.126216044121895,0.154707692545814,0.0533169466569484,0.110193299487351,0.0295149942391744,0.105753379955498
"SBDS","Fibroblasts1","blue",0.191358011392075,0.226270554837906,0.0784377129078289,0.0812297420713647,0.133444705839229,-0.0622459856571584,0.0387926048849263,0.0325432355951445,0.0721830485007939,0.131047381658671
"SBNO2","Fibroblasts2","turquoise",0.15114368327506,-0.00818323646762375,0.223459341423303,-0.0521203754601484,0.149844497741128,0.0150066157678553,0.0143591912901173,0.0531600799602683,0.0111942361053322,0.0935647086019384
"SCAF11","Fibroblasts2","turquoise",0.227960819467545,0.0159670334885362,0.228441190621768,0.0570720079993002,0.0821075654914023,0.092388197236463,0.0662361035211838,0.083866197359568,0.0552045321291263,0.0579169174001123
"SCAND1","Fibroblasts1","blue",0.124034107385645,0.240688932664934,0.055636020909607,-0.0373327826319074,0.159910762391433,-0.170141413795597,0.0106799469339966,-0.00429374530114346,0.0181925806009551,0.122780208734576
"SCARA5","Fibroblasts2","turquoise",0.259090124766461,-0.020503967297298,0.290283249960795,0.0734278782125148,0.199456738050998,0.162621865469019,0.052925092224385,0.0841878482544311,0.0160531784134589,0.186318182530442
"SCARB2","Fibroblasts5","yellow",0.267291402708119,-0.0538397383913448,0.301891037026619,0.00709503046296523,0.0914017851670681,0.295468556486169,0.0435405035410088,0.170079572078805,0.0857210147186924,0.0677220223430161
"SCARF2","Fibroblasts2","turquoise",0.157294332758663,0.0457896116303292,0.192593873248473,-0.0174385806583861,0.0433553770901501,-0.012259148228211,0.00865637273900653,0.117907485235744,0.0979444081189416,-0.0141968562828029
"SCNM1","Fibroblasts1","blue",0.0147998238068622,0.0489326732000502,-0.0275768202641163,0.0112786298574942,-0.0316911717057609,-0.00194991851013894,0.0166542450723125,0.00794066232920927,0.0223994164439017,-0.0126198688778448
"SCOC","Fibroblasts1","blue",0.0700080023374599,0.114044435482558,-0.00591931727764901,0.0253827018056227,0.00821320235009407,-0.0271316539229408,0.0256206322493721,0.0202318315322607,0.0495640636792279,0.026721914117741
"SCP2","Fibroblasts1","blue",0.0882322361722702,0.175119709955119,-0.0425068030769253,0.0650532016901294,0.0169428134086281,-0.0284922126665538,0.0376229612935765,0.033256622982471,0.0769163995153406,0.0673780006253968
"SCPEP1","Fibroblasts9","black",0.156622007214531,0.115302000501896,0.115192803765808,0.0536927453826575,0.168589057276026,-0.0518441683085934,0.0235120661833423,0.055552879556258,0.0591143008657043,0.220588412597315
"SCRN2","Fibroblasts1","blue",0.0134100452564606,0.0858949064033742,-0.0435212794086933,0.00853604089110912,0.0107855805852512,-0.0726051716114436,-0.000327441724468902,0.0060827266100482,0.0226810864280427,0.0334437816501553
"SCUBE2","Fibroblasts2","turquoise",0.172599469681621,0.0164075234100246,0.220330318019138,-0.00543210078419016,0.12473831039059,0.0422610727237172,0.0161505586358959,0.0851980439287396,0.0510768313433422,0.107295107707497
"SDC1","Fibroblasts8","magenta",0.0725790820786007,0.0234057642794633,0.0608208155914008,-0.115539446949821,-0.0635767347778153,0.107290594188554,0.0731119548176195,0.287233983939298,0.386347773803597,-0.0556982888736116
"SDC2","Fibroblasts6","brown",0.0879276641630295,-0.00199896944859278,0.00345597430476794,0.118313918994457,-0.076464426258879,0.170913484260029,0.101320019809536,0.182332258504491,0.155181869635265,-0.0533442357996572
"SDCBP","Fibroblasts1","blue",0.0406428835932501,0.194033499347673,-0.099355788676871,0.0118629104123962,0.108819311970487,-0.071271229228431,0.0485918346272954,0.00403435484932105,0.0403193347875048,0.152643348708375
"SDCCAG3","Fibroblasts2","turquoise",0.114359630923702,-0.00236872311194617,0.14920915336421,-0.00676019711784152,0.0574198338493062,0.0549855295047196,0.00369725667589885,0.0486462184325676,0.00956271693887952,0.0242212987884177
"SDHAF2","Fibroblasts1","blue",0.0439965818775075,0.108084749862196,-0.00945051497554629,0.000293365043137344,0.0431528907351043,-0.0581458194620757,0.00504317866500452,-0.00449152215018547,0.0211743016801428,0.0424545325359184
"SDHAF3","Fibroblasts1","blue",0.0312251085603104,0.0973580544658012,-0.0328479728600225,0.0358287385368019,0.0192526839408658,-0.0487963254452856,0.0134178563943095,-0.00466845486549523,0.0171835623752233,0.0272433232672952
"SDHC","Fibroblasts1","blue",0.0782281766597577,0.174073084819636,-0.0170698821588443,0.00619071255836765,0.0770776817646608,-0.0587535945841759,0.0193584033464517,-0.00186537676255117,0.0276106744899872,0.0961124127022717
"SDHD","Fibroblasts1","blue",0.080348745789888,0.18547012137194,-0.0340652702835443,0.0457813578443994,0.0624943421840133,-0.0488620710962219,0.0234133972472519,0.0161234404516289,0.0391339395405934,0.107557861816457
"SDK1","Fibroblasts2","turquoise",0.180667784782814,-0.0258284484057156,0.276603971102379,-0.0783327678899011,0.208806110959545,0.048277823171203,0.0131080148675618,0.0542069097745193,-0.0408545985130965,0.127275632381869
"SDR39U1","Fibroblasts1","blue",0.00887373363064457,0.0659428053912402,-0.0449208945318812,0.0220191734970211,-0.00652860065456822,-0.0634184046946067,0.0150345180435678,-0.0137231330677462,0.0114802665587796,0.00145540132593428
"SEC14L1","Fibroblasts2","turquoise",0.144024201432653,-0.0141572377265281,0.181115865790265,-0.0426940694887966,0.0487439241697522,0.136726422393024,0.0314645698063046,0.0967991324023385,0.0624296839723531,0.0207221746942147
"SEC16A","Fibroblasts2","turquoise",0.126128813061423,-0.0357470943172572,0.158561314805335,-0.00270211846286984,0.0350577967934917,0.0979488611877073,0.0215680238226493,0.070834218894682,0.0354411354553585,0.00827308695912082
"SEC22B","Fibroblasts6","brown",0.0269576785214358,0.105862094340645,-0.0535189504553451,-0.0275011992784546,-0.00591967547864658,-0.0510351533612614,0.253605235295621,0.0676981894434937,0.0841020059825313,0.00751577311114573
"SEC23A","Fibroblasts7","pink",0.136860237495249,0.0156027421310071,0.0917855498043026,0.00723692286869175,-0.00878558597357885,0.141063379822758,0.0608868542288541,0.17225509149832,0.111251287658368,-0.000943442921287691
"SEC24D","Fibroblasts7","pink",0.147268134910845,-0.0224675209806701,0.132550319231958,-0.0185637071286,-0.00839462101355271,0.181351655316524,0.0491112414619735,0.213557132080674,0.123764451096704,-0.0107987711178945
"SEC31A","Fibroblasts5","yellow",0.312702421420988,-0.0682910300824812,0.367532455127379,0.0103068650979154,0.0454337999394557,0.335876786125469,0.0472625719113269,0.251692621036394,0.144520644984334,0.0147941754852009
"SEC61A1","Fibroblasts2","turquoise",0.184529596848111,0.0584886485505973,0.21289564654435,-0.0449008613753552,0.143646282304933,-0.00767030721895766,0.0467840517683975,0.114108664924078,0.0614984993092626,0.0683813659789601
"SEC61B","Fibroblasts1","blue",0.197716572729343,0.342741346148464,0.13036807628754,-0.0967849290229545,0.240348405610572,-0.183857035870166,0.0255898238131049,0.052323690087598,0.0561997738631965,0.159811959830413
"SEC61G","Fibroblasts1","blue",0.0377424114314203,0.345616606137863,-0.109447299365045,-0.128080682336193,0.0951018771385879,-0.173416579056794,0.0397839555963351,0.0598379993734535,0.0911292778109547,0.0787473695107239
"SEC62","Fibroblasts6","brown",0.0783991146623457,0.0709790314106189,0.00971220702146585,0.0796563864415838,-0.0141543154380024,-0.0243475131836973,0.104489898945669,0.0433518789793945,0.0499403096288861,-0.0103982626507156
"SECISBP2L","Fibroblasts2","turquoise",0.168525555228316,-0.0396415727349464,0.192888817328608,0.0391955804136564,0.0341993803360523,0.125578901922445,0.0415987284095932,0.100842463595642,0.0563069381189206,0.0137338067042806
"SEL1L","Fibroblasts2","turquoise",0.206378100615709,-0.0335903449724132,0.24677000426312,0.00531361407250253,0.0891624015894644,0.129377405074827,0.052960662975788,0.097423311110608,0.0444260332437857,0.0597618602851556
"SELE","Fibroblasts1","blue",-0.0415660303963538,0.0168744933708235,-0.0476350601540319,-0.0309199335930458,0.00814595069968057,-0.0383366739026083,0.00815865861662562,-0.0327821484670885,-0.0196067635369103,0.0123102377252862
"SELENOF","Fibroblasts5","yellow",0.102040456745843,-0.332102354699632,0.199285222374101,-0.027292780800024,-0.170773221732115,0.740517148873293,0.00267823065976799,0.175282695610418,0.0754372530008253,-0.106981062422143
"SELENOS","Fibroblasts5","yellow",0.0685846568625012,-0.255144777189146,0.144216544519616,-0.0203032598731756,-0.126494043011743,0.547401152709459,-0.00251490073320372,0.123904772997918,0.0500314489814204,-0.0856296285359523
"SEM1","Fibroblasts5","yellow",0.100525579235103,-0.273905146953748,0.17122247027146,-0.0309555451847154,-0.136886791547706,0.6534583949264,0.0044785379194752,0.143526042998143,0.0668214238841945,-0.0865859184493099
"SEMA4A","Fibroblasts2","turquoise",0.130461221290751,-0.0223639766322185,0.213669639663389,0.0281414842666588,0.178162533108446,-0.0293945107953538,0.0136656411612594,0.0287995085553234,-0.0133223287265161,0.106974134916289
"SENP6","Fibroblasts2","turquoise",0.193045690704806,-0.025038790458065,0.21756116125611,0.0396247835286907,0.0466252851845946,0.11198083167783,0.0707416182346949,0.09412494572278,0.0383507703388514,0.0243504976789897
"SEPT11","Fibroblasts7","pink",0.209491041835967,-0.0334377438349076,0.21348292933687,0.0930496202921379,-0.0448585989196363,0.215083387259824,0.0838830929297815,0.337844315806846,0.209045892011962,-0.0578459587131636
"SEPT2","Fibroblasts5","yellow",0.272326689214894,-0.0293172896299225,0.279657029061723,0.0156401602046124,0.0524059394860589,0.293172471915276,0.0859545359795869,0.178137704039821,0.109955490976533,0.0451075928821738
"SEPT4","Fibroblasts1","blue",0.0351490693522144,0.0846662976155805,-0.0327792914535969,0.0321045845951011,0.000577948988061188,-0.0334714346907416,0.0229424287790221,-0.00369116810180897,0.0377349760466136,0.0404071750108756
"SEPT7","Fibroblasts3","green",0.177207685444204,0.063112263390073,0.1113701786631,0.18172057822807,0.00344429362546062,0.0503073789466661,0.0838712922697436,0.0519640241123862,0.0693502715785207,0.0104606916560398
"SERBP1","Fibroblasts2","turquoise",0.261629441893141,0.117741839313411,0.241352739645323,0.0500414376310087,0.127304610197569,0.0273777240579225,0.0616553467286715,0.0919003396078443,0.0608530121980981,0.0762046330297288
"SERF2","Fibroblasts1","blue",-0.0372649058327507,0.5560447395935,-0.241128141348263,-0.132945924617556,0.142866256396078,-0.455881528538811,0.0509582455335591,-0.0189974323871392,0.0849656544488572,0.153264174971099
"SERINC3","Fibroblasts2","turquoise",0.229750704265565,0.00976795515697079,0.24117396960893,0.0274726439933968,0.119590844154473,0.113760568849753,0.0415621699791376,0.0759264286595829,0.0464545055362132,0.0805406853891846
"SERINC5","Fibroblasts8","magenta",0.0536889529003447,-0.0271419755981495,0.0317500433809664,-0.0563625975569535,-0.05729669314993,0.138322535662892,0.0998592863718688,0.178920685390443,0.262423844453702,-0.03239648029991
"SERP2","Fibroblasts3","green",0.0268218523294889,0.0498190901041747,-0.0122421433961115,0.0736805157843979,-0.017430869317326,-0.0336382568660907,0.0123447817076919,-0.00306356667188335,0.0156789267332199,-0.00125408160101498
"SERPINB6","Fibroblasts1","blue",0.1220048586479,0.134649168381535,0.0595977793945288,0.0075197283857845,0.0784844101285032,0.0015461626535176,0.0377400302383853,0.0388071893372512,0.0534792206812675,0.0934220769943416
"SERPINE1","Fibroblasts2","turquoise",0.254904508890752,0.0596744891333553,0.349125739941964,-0.14164605869098,0.3385812251039,-0.0126347975683077,0.0276284951848221,0.065566775004388,0.00617559817458532,0.174027460511856
"SERPINE2","Fibroblasts1","blue",0.0622264842661577,0.173961934299886,-0.0356665997260847,0.0142555549281489,0.0611649468501202,-0.160822988777749,0.045943166595805,-0.0315671903342822,0.0353240764812902,0.0767280667952818
"SERPINF1","Fibroblasts1","blue",0.0153354058324802,0.229013482921397,-0.111935849852135,0.129133881730009,0.0750742587531519,-0.111040575223394,-0.0224355018427548,0.0603998919841853,0.145461199003586,0.172699250749145
"SERPING1","Fibroblasts1","blue",0.0256303023149427,0.0363481970936045,-0.0384019881650206,0.221518542030328,0.0127383926303661,-0.00506858492261249,-0.00365815935304251,-0.0711520675743554,-0.0211666529200877,0.0884923095770168
"SERPINH1","Fibroblasts5","yellow",0.239114889765463,-0.0140398022410698,0.274005886892742,-0.152155170280907,0.142136032657837,0.269092207259365,0.0265223348804859,0.295440312061941,0.182264406416544,0.103180885509262
"SERTAD1","Fibroblasts4","red",0.161594023007907,0.176026661108613,0.179078714981873,-0.0287817346421997,0.378676852388649,-0.136990643169031,0.031016921568848,-0.0145186131274543,-0.00532987838642652,0.313158559753377
"SERTAD2","Fibroblasts2","turquoise",0.141575995724279,-0.0224832485709879,0.187357752081621,-0.0265286610687839,0.0713045881855508,0.12820887649334,0.0177153358215103,0.106060094162493,0.0557761022755264,0.0170591616002532
"SERTAD4","Fibroblasts1","blue",0.0292557474591673,0.0735184253350663,-0.0552848446685429,0.0947499315749235,-0.0699229306848301,-0.0290135974731292,0.0260831680653065,-0.00322904480138197,0.0448838078294049,-0.0184387642684932
"SERTAD4-AS1","Fibroblasts1","blue",0.0140766790258574,0.0951429745750959,-0.0310574701759207,0.0356465354364773,-0.0253525263463769,-0.0502535205058488,0.0179531261865957,0.0191595631367458,0.0667254411903145,-0.0139022781768046
"SET","Fibroblasts6","brown",0.173912789030725,0.0857203261701228,0.135915155219864,-0.0228651711434399,0.048698970791758,0.0565707248732444,0.36953836032559,0.0937427825846871,0.0877299470873357,0.0265182349174905
"SETD2","Fibroblasts2","turquoise",0.200983853079586,-0.0510346472396417,0.24975817806418,0.0522799771691866,0.0610420760250188,0.13120351174575,0.0561802929538196,0.0907805401755314,0.0526226127955604,0.0285092130974604
"SETX","Fibroblasts2","turquoise",0.229063385490509,-0.0686588621774013,0.286360777243546,0.0277827623591673,0.0633670476945738,0.161444496349969,0.0457639512337712,0.126176198585548,0.0496803273831892,0.0128039658907762
"SEZ6L2","Fibroblasts2","turquoise",0.117491151364456,-0.00246612843310185,0.182555965388871,-0.110114820500958,0.118479163641628,0.0607224255533362,-0.00328066223434708,0.0469648663678074,-0.00980365543226657,0.0578339716295503
"SF1","Fibroblasts2","turquoise",0.216754939529574,-0.0261048437415282,0.28544235015849,0.0337979323399616,0.128247990759944,0.0769856139359321,0.0114072207457278,0.0587347494966675,0.00960649645973759,0.0700120316030607
"SF3B1","Fibroblasts2","turquoise",0.20778818730058,-0.0360505765380404,0.23542108143527,0.0159452569602802,0.0602932444360022,0.141939190322645,0.0488488473727971,0.105977623608818,0.063258684065832,0.0273583095892313
"SF3B5","Fibroblasts1","blue",0.127266064703161,0.25723422699835,0.0240470698417282,0.00250239642778439,0.112690063728157,-0.121034920342928,0.0554422113451654,0.0213762491340795,0.0677730275121479,0.118480789438678
"SF3B6","Fibroblasts1","blue",0.110804140656074,0.269421191749977,0.00767330959821705,-0.00489866915341505,0.139186710887505,-0.156357960504722,0.0153854874301345,0.00527155837040827,0.03176916477785,0.12975169860312
"SFN","Fibroblasts1","blue",-0.0635988552407869,0.0197396363313324,-0.0812099529655742,-0.00730909241144055,-0.036935481559704,-0.0521704456411531,0.00948543428851155,-0.0433248503399311,-0.0237763652721027,-0.0215003154552906
"SFPQ","Fibroblasts2","turquoise",0.237939326854409,-0.0327510814210522,0.306472115495216,0.00984440741044492,0.157193162532093,0.0818732214333371,0.0588047656978606,0.0989351810728673,0.0268831451649765,0.0828963004044812
"SFRP4","Fibroblasts7","pink",0.0398412785431311,-0.204773984322439,0.0998565477977291,0.0673645784598097,-0.154113366331522,0.307287224803289,0.0277625203888122,0.430223722543945,0.271424213293067,-0.155077055083622
"SFSWAP","Fibroblasts2","turquoise",0.127914647177668,-0.0297541672850582,0.168217717821115,0.0229907942146998,0.0547952745248909,0.0558947877449737,0.0211809128961294,0.0506991613710998,0.00549279661632276,0.0223387524500409
"SFT2D1","Fibroblasts1","blue",0.0538255679724787,0.112062453568502,-0.0118503945829276,0.0198168385306761,0.0744563429352332,-0.047895021349575,0.0123024654711183,-0.00467472788960267,0.00741061535063491,0.0692243406442294
"SGK1","Fibroblasts4","red",0.108927643778322,0.0924645739104802,0.139138825243947,-0.123333030927816,0.320242004512322,-0.0727323559672454,0.00079236747594423,0.0474475040161221,0.0181465142034314,0.187750970249876
"SH3BGRL","Fibroblasts1","blue",0.0820157433404536,0.177286479255078,-0.0494985684688684,0.0714874802292483,0.00559822083861457,-0.00786067182737417,0.0348228243763454,0.0514145190554767,0.0882686277877725,0.0670666360473367
"SH3BGRL3","Fibroblasts1","blue",0.083887265433512,0.325723405492831,-0.0732418549687436,0.0194855657184836,0.0524459594938701,-0.219292487809368,0.0792943586934277,-0.00389099687856127,0.0520068804143472,0.0248537460312512
"SH3BP4","Fibroblasts2","turquoise",0.133977287750049,-0.0487828288145065,0.205953870197261,-0.0699004764134035,0.0883896804288196,0.132989686661285,0.00553902363967706,0.110401756971249,0.05255215058648,0.0322265786443033
"SH3BP5","Fibroblasts2","turquoise",0.219115418671424,0.0442593472460248,0.261825398577764,0.140895722648589,0.160069683808426,-0.0907021133507023,0.0353933385665195,0.107849819612875,0.0508975693043674,0.0913699343172351
"SH3PXD2A","Fibroblasts2","turquoise",0.25644763813128,-0.12548212982887,0.376576561337555,-0.0715786968373436,0.105259347082801,0.306645257416399,0.0394820451633791,0.239854706160985,0.123578389580475,0.0374783503176488
"SH3PXD2B","Fibroblasts2","turquoise",0.228095958465592,-0.0759745059581934,0.305844067502179,-0.0248028392853994,0.0870813723555009,0.219212895485848,0.0511275219712352,0.194500408702371,0.109023848418293,0.0325853997295399
"SHARPIN","Fibroblasts1","blue",0.0608144785302681,0.120731750540221,0.00564578266614135,0.0163648996961395,0.0336623872519287,-0.0437297792946847,0.0315397977878685,0.019736757185168,0.0311092437341002,0.0402004145667888
"SHC1","Fibroblasts2","turquoise",0.210092666547233,0.106643071338173,0.234871263768039,-0.0776748363952238,0.231282539380503,-0.037321905995973,0.0333162465260614,0.0686881263334914,0.000939439293006427,0.160889954047457
"SHC2","Fibroblasts2","turquoise",0.114767930728702,-0.0342472827083868,0.176649344416677,0.000301143107274481,0.0648364015109669,0.0632979888596574,0.00119072049559545,0.0521255845379731,0.00908477782274509,0.0119438981191516
"SHC3","Fibroblasts2","turquoise",0.13607329205977,0.0232181518820643,0.172750064986072,-0.043348481003978,0.105347430051067,0.0330252840285449,0.0170535166985284,0.0293130381964391,-0.00563393386432567,0.0351507228795742
"SHISA4","Fibroblasts1","blue",0.0354483896123273,0.101828865051333,-0.019799045000278,-0.0117345907127755,0.0132895681888146,-0.0310355646088734,0.0160192285009285,0.0289646936768554,0.0565387224468431,0.0337373193997185
"SHOX2","Fibroblasts2","turquoise",0.127324690128911,-0.00897788836917269,0.152206134798797,0.0293342578167489,0.0257337470964243,0.0562492953393685,0.0057742194635066,0.0162002296806105,0.00527944872946383,-0.00875444174451036
"SIGIRR","Fibroblasts1","blue",0.0618181011338115,0.137044066406352,-0.00792784998025785,0.0443338852519915,0.0442846772338718,-0.100915914008303,-0.00778414824375342,-0.0174913503892201,0.0160327974707313,0.0376642206991265
"SIK2","Fibroblasts2","turquoise",0.158133408178541,-0.0313549402680093,0.207849595988159,0.0452837967497318,0.0890309990771213,0.0863156969616394,0.0312986557595097,0.0680118447954872,0.0199595522555002,0.0407818215603
"SIK3","Fibroblasts2","turquoise",0.198751064490872,-0.015827652518929,0.275007188580423,-0.0407940350486157,0.135072365217612,0.0855300877161274,0.0211904264645961,0.106853806398216,0.0580956605771629,0.0701973632694481
"SIPA1L1","Fibroblasts2","turquoise",0.143245715398946,0.00542276281708438,0.189757176460249,-0.0445932995709167,0.093009057905236,0.0331696593307617,0.0164624156255049,0.0908746344036101,0.0433683794913841,0.0382301401326794
"SIPA1L2","Fibroblasts2","turquoise",0.0975968036351996,-0.083100777562177,0.138094463714946,0.104813128034097,-0.0199331160607247,0.0943192078410172,0.00977442517103022,0.0627118935718438,0.0248126025331839,-0.0532189271085335
"SIVA1","Fibroblasts1","blue",0.0881508808464542,0.213314107855986,0.00664650822011732,0.0437146316808547,0.0840691396835737,-0.144706325994799,0.0314443857038426,0.00710879559553518,0.0388806769011992,0.071529586874853
